Resource,P2P (SFL),Date
Cauliflower,0.0147,2024-12-16 11:45
Parsnip,0.0149,2024-12-16 11:45
Radish,0.0461,2024-12-16 11:45
Wheat,0.0666549,2024-12-16 11:45
Kale,0.0875,2024-12-16 11:45
Apple,0.0644,2024-12-16 11:45
Blueberry,0.04,2024-12-16 11:45
Orange,0.05899667,2024-12-16 11:45
Eggplant,0.0178,2024-12-16 11:45
Corn,0.038,2024-12-16 11:45
Banana,0.0569338,2024-12-16 11:45
Soybean,0.0054,2024-12-16 11:45
Grape,0.7698,2024-12-16 11:45
Rice,0.7495,2024-12-16 11:45
Olive,0.9111,2024-12-16 11:45
Tomato,0.023,2024-12-16 11:45
Lemon,0.03596,2024-12-16 11:45
Barley,0.099892,2024-12-16 11:45
Wood,0.0310432,2024-12-16 11:45
Stone,0.1,2024-12-16 11:45
Iron,0.45,2024-12-16 11:45
Gold,1.8333,2024-12-16 11:45
Egg,0.06269706,2024-12-16 11:45
Honey,0.14555556,2024-12-16 11:45
Crimstone,3.79875,2024-12-16 11:45
Leather,0.34,2024-12-16 11:45
Wool,0.063,2024-12-16 11:45
Merino Wool,0.39733,2024-12-16 11:45
Feather,0.006,2024-12-16 11:45
Milk,0.397,2024-12-16 11:45
Goblin Emblem,0.096,2024-12-16 11:45
Bumpkin Emblem,0.118,2024-12-16 11:45
Sunflorian Emblem,0.12,2024-12-16 11:45
Nightshade Emblem,0.0825,2024-12-16 11:45
Sunflower,0.0011,2024-12-16 12:00
Potato,0.00175,2024-12-16 12:00
Pumpkin,0.001958,2024-12-16 12:00
Carrot,0.00387488,2024-12-16 12:00
Cabbage,0.0038964,2024-12-16 12:00
Beetroot,0.0096992,2024-12-16 12:00
Cauliflower,0.014684,2024-12-16 12:00
Parsnip,0.01482,2024-12-16 12:00
Radish,0.0461,2024-12-16 12:00
Wheat,0.066652,2024-12-16 12:00
Kale,0.0875,2024-12-16 12:00
Apple,0.0644,2024-12-16 12:00
Blueberry,0.04,2024-12-16 12:00
Orange,0.059,2024-12-16 12:00
Eggplant,0.017945,2024-12-16 12:00
Corn,0.037,2024-12-16 12:00
Banana,0.05694,2024-12-16 12:00
Soybean,0.0054,2024-12-16 12:00
Grape,0.7698,2024-12-16 12:00
Rice,0.7495,2024-12-16 12:00
Olive,0.89230769,2024-12-16 12:00
Tomato,0.023,2024-12-16 12:00
Lemon,0.03596,2024-12-16 12:00
Barley,0.09988333,2024-12-16 12:00
Wood,0.03104,2024-12-16 12:00
Stone,0.1,2024-12-16 12:00
Iron,0.45,2024-12-16 12:00
Gold,1.83,2024-12-16 12:00
Egg,0.06268,2024-12-16 12:00
Honey,0.14554,2024-12-16 12:00
Crimstone,3.8788,2024-12-16 12:00
Leather,0.34,2024-12-16 12:00
Wool,0.063,2024-12-16 12:00
Merino Wool,0.3973,2024-12-16 12:00
Feather,0.006,2024-12-16 12:00
Milk,0.397,2024-12-16 12:00
Goblin Emblem,0.096,2024-12-16 12:00
Bumpkin Emblem,0.118,2024-12-16 12:00
Sunflorian Emblem,0.12,2024-12-16 12:00
Nightshade Emblem,0.0825,2024-12-16 12:00
Sunflower,0.00105,2024-12-16 12:45
Potato,0.00186667,2024-12-16 12:45
Pumpkin,0.00189978,2024-12-16 12:45
Carrot,0.003625,2024-12-16 12:45
Cabbage,0.0039545,2024-12-16 12:45
Beetroot,0.0097,2024-12-16 12:45
Cauliflower,0.01449667,2024-12-16 12:45
Parsnip,0.01482,2024-12-16 12:45
Radish,0.04608919,2024-12-16 12:45
Wheat,0.066198,2024-12-16 12:45
Kale,0.086,2024-12-16 12:45
Apple,0.0644,2024-12-16 12:45
Blueberry,0.04,2024-12-16 12:45
Orange,0.05222,2024-12-16 12:45
Eggplant,0.01793733,2024-12-16 12:45
Corn,0.033635,2024-12-16 12:45
Banana,0.05692,2024-12-16 12:45
Soybean,0.005492,2024-12-16 12:45
Grape,0.76977778,2024-12-16 12:45
Rice,0.73473684,2024-12-16 12:45
Olive,0.8846,2024-12-16 12:45
Tomato,0.023,2024-12-16 12:45
Lemon,0.035916,2024-12-16 12:45
Barley,0.0999,2024-12-16 12:45
Wood,0.03,2024-12-16 12:45
Stone,0.099999,2024-12-16 12:45
Iron,0.44988,2024-12-16 12:45
Gold,1.799,2024-12-16 12:45
Egg,0.061,2024-12-16 12:45
Honey,0.1375,2024-12-16 12:45
Crimstone,3.8749,2024-12-16 12:45
Leather,0.3,2024-12-16 12:45
Wool,0.06,2024-12-16 12:45
Merino Wool,0.38,2024-12-16 12:45
Feather,0.005472,2024-12-16 12:45
Milk,0.39996667,2024-12-16 12:45
Goblin Emblem,0.096,2024-12-16 12:45
Bumpkin Emblem,0.118,2024-12-16 12:45
Sunflorian Emblem,0.12,2024-12-16 12:45
Nightshade Emblem,0.0825,2024-12-16 12:45
Sunflower,0.001099,2024-12-16 13:30
Potato,0.0016,2024-12-16 13:30
Pumpkin,0.0017,2024-12-16 13:30
Carrot,0.00360991,2024-12-16 13:30
Cabbage,0.0039,2024-12-16 13:30
Beetroot,0.0096,2024-12-16 13:30
Cauliflower,0.01448,2024-12-16 13:30
Parsnip,0.014695,2024-12-16 13:30
Radish,0.044,2024-12-16 13:30
Wheat,0.06599737,2024-12-16 13:30
Kale,0.085388,2024-12-16 13:30
Apple,0.06414375,2024-12-16 13:30
Blueberry,0.03966667,2024-12-16 13:30
Orange,0.05275862,2024-12-16 13:30
Eggplant,0.01785,2024-12-16 13:30
Corn,0.0335,2024-12-16 13:30
Banana,0.05658,2024-12-16 13:30
Soybean,0.005398,2024-12-16 13:30
Grape,0.7698,2024-12-16 13:30
Rice,0.73927778,2024-12-16 13:30
Olive,0.89225,2024-12-16 13:30
Tomato,0.020825,2024-12-16 13:30
Lemon,0.0358,2024-12-16 13:30
Barley,0.09699583,2024-12-16 13:30
Wood,0.02976,2024-12-16 13:30
Stone,0.09998667,2024-12-16 13:30
Iron,0.4479,2024-12-16 13:30
Gold,1.7909,2024-12-16 13:30
Egg,0.05713913,2024-12-16 13:30
Honey,0.1373,2024-12-16 13:30
Crimstone,3.8748,2024-12-16 13:30
Leather,0.3,2024-12-16 13:30
Wool,0.06,2024-12-16 13:30
Merino Wool,0.375,2024-12-16 13:30
Feather,0.0053,2024-12-16 13:30
Milk,0.39666667,2024-12-16 13:30
Goblin Emblem,0.096,2024-12-16 13:30
Bumpkin Emblem,0.118,2024-12-16 13:30
Sunflorian Emblem,0.12,2024-12-16 13:30
Nightshade Emblem,0.0825,2024-12-16 13:30
Sunflower,0.00109,2024-12-16 14:00
Potato,0.0015,2024-12-16 14:00
Pumpkin,0.0018998,2024-12-16 14:00
Carrot,0.003529,2024-12-16 14:00
Cabbage,0.00384615,2024-12-16 14:00
Beetroot,0.00952381,2024-12-16 14:00
Cauliflower,0.01333333,2024-12-16 14:00
Parsnip,0.01375,2024-12-16 14:00
Radish,0.044,2024-12-16 14:00
Wheat,0.06599857,2024-12-16 14:00
Kale,0.079473,2024-12-16 14:00
Apple,0.05595,2024-12-16 14:00
Blueberry,0.04,2024-12-16 14:00
Orange,0.05102,2024-12-16 14:00
Eggplant,0.0178,2024-12-16 14:00
Corn,0.03252033,2024-12-16 14:00
Banana,0.05625,2024-12-16 14:00
Soybean,0.00460987,2024-12-16 14:00
Grape,0.75,2024-12-16 14:00
Rice,0.73571429,2024-12-16 14:00
Olive,0.89137931,2024-12-16 14:00
Tomato,0.02,2024-12-16 14:00
Lemon,0.033,2024-12-16 14:00
Barley,0.09991818,2024-12-16 14:00
Wood,0.02999706,2024-12-16 14:00
Stone,0.09333333,2024-12-16 14:00
Iron,0.4456,2024-12-16 14:00
Gold,1.7,2024-12-16 14:00
Egg,0.055,2024-12-16 14:00
Honey,0.12962963,2024-12-16 14:00
Crimstone,3.8748,2024-12-16 14:00
Leather,0.29357143,2024-12-16 14:00
Wool,0.06125,2024-12-16 14:00
Merino Wool,0.37142857,2024-12-16 14:00
Feather,0.0053,2024-12-16 14:00
Milk,0.39285,2024-12-16 14:00
Goblin Emblem,0.096,2024-12-16 14:00
Bumpkin Emblem,0.118,2024-12-16 14:00
Sunflorian Emblem,0.12,2024-12-16 14:00
Nightshade Emblem,0.0825,2024-12-16 14:00
Sunflower,0.0009995,2024-12-16 14:15
Potato,0.0014995,2024-12-16 14:15
Pumpkin,0.0017,2024-12-16 14:15
Carrot,0.0033114,2024-12-16 14:15
Cabbage,0.00384571,2024-12-16 14:15
Beetroot,0.011,2024-12-16 14:15
Cauliflower,0.011,2024-12-16 14:15
Parsnip,0.01469333,2024-12-16 14:15
Radish,0.042179,2024-12-16 14:15
Wheat,0.064,2024-12-16 14:15
Kale,0.07490566,2024-12-16 14:15
Apple,0.05599688,2024-12-16 14:15
Blueberry,0.0392,2024-12-16 14:15
Orange,0.05102041,2024-12-16 14:15
Eggplant,0.0178,2024-12-16 14:15
Corn,0.032,2024-12-16 14:15
Banana,0.05472,2024-12-16 14:15
Soybean,0.005,2024-12-16 14:15
Grape,0.76666,2024-12-16 14:15
Rice,0.7357,2024-12-16 14:15
Olive,0.89,2024-12-16 14:15
Tomato,0.019,2024-12-16 14:15
Lemon,0.033,2024-12-16 14:15
Barley,0.09486842,2024-12-16 14:15
Wood,0.030798,2024-12-16 14:15
Stone,0.09998556,2024-12-16 14:15
Iron,0.4456,2024-12-16 14:15
Gold,1.7909,2024-12-16 14:15
Egg,0.05599,2024-12-16 14:15
Honey,0.12,2024-12-16 14:15
Crimstone,3.8748,2024-12-16 14:15
Leather,0.29353333,2024-12-16 14:15
Wool,0.061,2024-12-16 14:15
Merino Wool,0.3714,2024-12-16 14:15
Feather,0.00546667,2024-12-16 14:15
Milk,0.39284444,2024-12-16 14:15
Goblin Emblem,0.096,2024-12-16 14:15
Bumpkin Emblem,0.118,2024-12-16 14:15
Sunflorian Emblem,0.12,2024-12-16 14:15
Nightshade Emblem,0.0825,2024-12-16 14:15
Sunflower,0.0009995,2024-12-16 14:45
Potato,0.0014995,2024-12-16 14:45
Pumpkin,0.00166667,2024-12-16 14:45
Carrot,0.00331148,2024-12-16 14:45
Cabbage,0.00384478,2024-12-16 14:45
Beetroot,0.010993,2024-12-16 14:45
Cauliflower,0.011,2024-12-16 14:45
Parsnip,0.01460142,2024-12-16 14:45
Radish,0.04217885,2024-12-16 14:45
Wheat,0.06391667,2024-12-16 14:45
Kale,0.074,2024-12-16 14:45
Apple,0.06376812,2024-12-16 14:45
Blueberry,0.03928,2024-12-16 14:45
Orange,0.05275862,2024-12-16 14:45
Eggplant,0.0178,2024-12-16 14:45
Corn,0.032,2024-12-16 14:45
Banana,0.05470755,2024-12-16 14:45
Soybean,0.005,2024-12-16 14:45
Grape,0.766,2024-12-16 14:45
Rice,0.73569,2024-12-16 14:45
Olive,0.88998,2024-12-16 14:45
Tomato,0.018975,2024-12-16 14:45
Lemon,0.033,2024-12-16 14:45
Barley,0.095868,2024-12-16 14:45
Wood,0.0305782,2024-12-16 14:45
Stone,0.09998286,2024-12-16 14:45
Iron,0.445,2024-12-16 14:45
Gold,1.7909,2024-12-16 14:45
Egg,0.055985,2024-12-16 14:45
Honey,0.12,2024-12-16 14:45
Crimstone,3.8747,2024-12-16 14:45
Leather,0.29356,2024-12-16 14:45
Wool,0.06,2024-12-16 14:45
Merino Wool,0.3714,2024-12-16 14:45
Feather,0.00546111,2024-12-16 14:45
Milk,0.39284444,2024-12-16 14:45
Goblin Emblem,0.096,2024-12-16 14:45
Bumpkin Emblem,0.118,2024-12-16 14:45
Sunflorian Emblem,0.12,2024-12-16 14:45
Nightshade Emblem,0.0825,2024-12-16 14:45
Sunflower,0.0009992,2024-12-16 15:00
Potato,0.00149475,2024-12-16 15:00
Pumpkin,0.0016664,2024-12-16 15:00
Carrot,0.00326625,2024-12-16 15:00
Cabbage,0.00384468,2024-12-16 15:00
Beetroot,0.01079295,2024-12-16 15:00
Cauliflower,0.011,2024-12-16 15:00
Parsnip,0.0146,2024-12-16 15:00
Radish,0.04222222,2024-12-16 15:00
Wheat,0.0639924,2024-12-16 15:00
Kale,0.074,2024-12-16 15:00
Apple,0.06,2024-12-16 15:00
Blueberry,0.039275,2024-12-16 15:00
Orange,0.052668,2024-12-16 15:00
Eggplant,0.0178,2024-12-16 15:00
Corn,0.032,2024-12-16 15:00
Banana,0.054704,2024-12-16 15:00
Soybean,0.0054,2024-12-16 15:00
Grape,0.76596,2024-12-16 15:00
Rice,0.71428571,2024-12-16 15:00
Olive,0.88998,2024-12-16 15:00
Tomato,0.018973,2024-12-16 15:00
Lemon,0.033,2024-12-16 15:00
Barley,0.0958625,2024-12-16 15:00
Wood,0.03018018,2024-12-16 15:00
Stone,0.09998286,2024-12-16 15:00
Iron,0.44498701,2024-12-16 15:00
Gold,1.79,2024-12-16 15:00
Egg,0.055985,2024-12-16 15:00
Honey,0.12,2024-12-16 15:00
Crimstone,3.86666667,2024-12-16 15:00
Leather,0.28571429,2024-12-16 15:00
Wool,0.06097674,2024-12-16 15:00
Merino Wool,0.3714,2024-12-16 15:00
Feather,0.00546,2024-12-16 15:00
Milk,0.39283846,2024-12-16 15:00
Goblin Emblem,0.096,2024-12-16 15:00
Bumpkin Emblem,0.118,2024-12-16 15:00
Sunflorian Emblem,0.12,2024-12-16 15:00
Nightshade Emblem,0.0825,2024-12-16 15:00
Sunflower,0.0009995,2024-12-16 15:30
Potato,0.0017744,2024-12-16 15:30
Pumpkin,0.001657,2024-12-16 15:30
Carrot,0.003266,2024-12-16 15:30
Cabbage,0.0038444,2024-12-16 15:30
Beetroot,0.010792,2024-12-16 15:30
Cauliflower,0.0108825,2024-12-16 15:30
Parsnip,0.014596,2024-12-16 15:30
Radish,0.045,2024-12-16 15:30
Wheat,0.064,2024-12-16 15:30
Kale,0.074,2024-12-16 15:30
Apple,0.06376,2024-12-16 15:30
Blueberry,0.03926,2024-12-16 15:30
Orange,0.0526,2024-12-16 15:30
Eggplant,0.016,2024-12-16 15:30
Corn,0.032,2024-12-16 15:30
Banana,0.0547,2024-12-16 15:30
Soybean,0.0054,2024-12-16 15:30
Grape,0.76596,2024-12-16 15:30
Rice,0.73569,2024-12-16 15:30
Olive,0.889922,2024-12-16 15:30
Tomato,0.01896901,2024-12-16 15:30
Lemon,0.034,2024-12-16 15:30
Barley,0.1,2024-12-16 15:30
Wood,0.03,2024-12-16 15:30
Stone,0.09795,2024-12-16 15:30
Iron,0.44142857,2024-12-16 15:30
Gold,1.78181818,2024-12-16 15:30
Egg,0.05561224,2024-12-16 15:30
Honey,0.13666,2024-12-16 15:30
Crimstone,3.878,2024-12-16 15:30
Leather,0.3,2024-12-16 15:30
Wool,0.061,2024-12-16 15:30
Merino Wool,0.37,2024-12-16 15:30
Feather,0.0056,2024-12-16 15:30
Milk,0.3928,2024-12-16 15:30
Goblin Emblem,0.096,2024-12-16 15:30
Bumpkin Emblem,0.118,2024-12-16 15:30
Sunflorian Emblem,0.12,2024-12-16 15:30
Nightshade Emblem,0.0825,2024-12-16 15:30
Sunflower,0.00099927,2024-12-16 15:45
Potato,0.00177437,2024-12-16 15:45
Pumpkin,0.00165686,2024-12-16 15:45
Carrot,0.003266,2024-12-16 15:45
Cabbage,0.003843,2024-12-16 15:45
Beetroot,0.010792,2024-12-16 15:45
Cauliflower,0.010881,2024-12-16 15:45
Parsnip,0.01456591,2024-12-16 15:45
Radish,0.045,2024-12-16 15:45
Wheat,0.06386667,2024-12-16 15:45
Kale,0.074,2024-12-16 15:45
Apple,0.06374,2024-12-16 15:45
Blueberry,0.03925,2024-12-16 15:45
Orange,0.05194,2024-12-16 15:45
Eggplant,0.0178,2024-12-16 15:45
Corn,0.031664,2024-12-16 15:45
Banana,0.0547,2024-12-16 15:45
Soybean,0.0054,2024-12-16 15:45
Grape,0.766,2024-12-16 15:45
Rice,0.735688,2024-12-16 15:45
Olive,0.88992,2024-12-16 15:45
Tomato,0.018968,2024-12-16 15:45
Lemon,0.034,2024-12-16 15:45
Barley,0.1,2024-12-16 15:45
Wood,0.029898,2024-12-16 15:45
Stone,0.09764909,2024-12-16 15:45
Iron,0.44142,2024-12-16 15:45
Gold,1.7817875,2024-12-16 15:45
Egg,0.05520833,2024-12-16 15:45
Honey,0.13665,2024-12-16 15:45
Crimstone,3.8,2024-12-16 15:45
Leather,0.3,2024-12-16 15:45
Wool,0.0597,2024-12-16 15:45
Merino Wool,0.37,2024-12-16 15:45
Feather,0.005,2024-12-16 15:45
Milk,0.39,2024-12-16 15:45
Goblin Emblem,0.096,2024-12-16 15:45
Bumpkin Emblem,0.118,2024-12-16 15:45
Sunflorian Emblem,0.12,2024-12-16 15:45
Nightshade Emblem,0.0825,2024-12-16 15:45
Sunflower,0.00094987,2024-12-16 16:00
Potato,0.00176953,2024-12-16 16:00
Pumpkin,0.00165255,2024-12-16 16:00
Carrot,0.00325686,2024-12-16 16:00
Cabbage,0.00383984,2024-12-16 16:00
Beetroot,0.01069975,2024-12-16 16:00
Cauliflower,0.01088,2024-12-16 16:00
Parsnip,0.014565,2024-12-16 16:00
Radish,0.044,2024-12-16 16:00
Wheat,0.0633,2024-12-16 16:00
Kale,0.073,2024-12-16 16:00
Apple,0.063737,2024-12-16 16:00
Blueberry,0.039181,2024-12-16 16:00
Orange,0.0526,2024-12-16 16:00
Eggplant,0.0178,2024-12-16 16:00
Corn,0.0316,2024-12-16 16:00
Banana,0.0547,2024-12-16 16:00
Soybean,0.00534494,2024-12-16 16:00
Grape,0.76666,2024-12-16 16:00
Rice,0.7356,2024-12-16 16:00
Olive,0.88986667,2024-12-16 16:00
Tomato,0.01887907,2024-12-16 16:00
Lemon,0.03387,2024-12-16 16:00
Barley,0.09876316,2024-12-16 16:00
Wood,0.02962617,2024-12-16 16:00
Stone,0.0978,2024-12-16 16:00
Iron,0.44142,2024-12-16 16:00
Gold,1.71428571,2024-12-16 16:00
Egg,0.05520833,2024-12-16 16:00
Honey,0.13728,2024-12-16 16:00
Crimstone,3.86665,2024-12-16 16:00
Leather,0.3,2024-12-16 16:00
Wool,0.05555333,2024-12-16 16:00
Merino Wool,0.36666667,2024-12-16 16:00
Feather,0.005,2024-12-16 16:00
Milk,0.39,2024-12-16 16:00
Goblin Emblem,0.096,2024-12-16 16:00
Bumpkin Emblem,0.118,2024-12-16 16:00
Sunflorian Emblem,0.12,2024-12-16 16:00
Nightshade Emblem,0.0825,2024-12-16 16:00
Sunflower,0.001,2024-12-16 16:30
Potato,0.001774,2024-12-16 16:30
Pumpkin,0.0016,2024-12-16 16:30
Carrot,0.003256,2024-12-16 16:30
Cabbage,0.00383499,2024-12-16 16:30
Beetroot,0.010699,2024-12-16 16:30
Cauliflower,0.010875,2024-12-16 16:30
Parsnip,0.01482571,2024-12-16 16:30
Radish,0.036,2024-12-16 16:30
Wheat,0.06262,2024-12-16 16:30
Kale,0.07055474,2024-12-16 16:30
Apple,0.063534,2024-12-16 16:30
Blueberry,0.03916667,2024-12-16 16:30
Orange,0.05257143,2024-12-16 16:30
Eggplant,0.018,2024-12-16 16:30
Corn,0.0316,2024-12-16 16:30
Banana,0.055,2024-12-16 16:30
Soybean,0.005342,2024-12-16 16:30
Grape,0.7666,2024-12-16 16:30
Rice,0.73568,2024-12-16 16:30
Olive,0.88986,2024-12-16 16:30
Tomato,0.01598,2024-12-16 16:30
Lemon,0.03383667,2024-12-16 16:30
Barley,0.0987569,2024-12-16 16:30
Wood,0.0294,2024-12-16 16:30
Stone,0.09574688,2024-12-16 16:30
Iron,0.425,2024-12-16 16:30
Gold,1.83132,2024-12-16 16:30
Egg,0.049625,2024-12-16 16:30
Honey,0.125,2024-12-16 16:30
Crimstone,3.8666,2024-12-16 16:30
Leather,0.2923,2024-12-16 16:30
Wool,0.0544,2024-12-16 16:30
Merino Wool,0.3665,2024-12-16 16:30
Feather,0.0058,2024-12-16 16:30
Milk,0.3898,2024-12-16 16:30
Goblin Emblem,0.096,2024-12-16 16:30
Bumpkin Emblem,0.118,2024-12-16 16:30
Sunflorian Emblem,0.12,2024-12-16 16:30
Nightshade Emblem,0.0825,2024-12-16 16:30
Sunflower,0.001,2024-12-16 17:00
Potato,0.00175,2024-12-16 17:00
Pumpkin,0.0016,2024-12-16 17:00
Carrot,0.00325586,2024-12-16 17:00
Cabbage,0.00383382,2024-12-16 17:00
Beetroot,0.01069769,2024-12-16 17:00
Cauliflower,0.01087533,2024-12-16 17:00
Parsnip,0.01482474,2024-12-16 17:00
Radish,0.036,2024-12-16 17:00
Wheat,0.06261653,2024-12-16 17:00
Kale,0.07054815,2024-12-16 17:00
Apple,0.06352222,2024-12-16 17:00
Blueberry,0.039185,2024-12-16 17:00
Orange,0.05255,2024-12-16 17:00
Eggplant,0.018,2024-12-16 17:00
Corn,0.03159951,2024-12-16 17:00
Banana,0.055,2024-12-16 17:00
Soybean,0.00534181,2024-12-16 17:00
Grape,0.76,2024-12-16 17:00
Rice,0.7356,2024-12-16 17:00
Olive,0.88986,2024-12-16 17:00
Tomato,0.018879,2024-12-16 17:00
Lemon,0.03383833,2024-12-16 17:00
Barley,0.09875333,2024-12-16 17:00
Wood,0.02939932,2024-12-16 17:00
Stone,0.09574,2024-12-16 17:00
Iron,0.42498,2024-12-16 17:00
Gold,1.8313,2024-12-16 17:00
Egg,0.04962,2024-12-16 17:00
Honey,0.13721,2024-12-16 17:00
Crimstone,3.8666,2024-12-16 17:00
Leather,0.2923,2024-12-16 17:00
Wool,0.0544,2024-12-16 17:00
Merino Wool,0.3665,2024-12-16 17:00
Feather,0.0062,2024-12-16 17:00
Milk,0.39,2024-12-16 17:00
Goblin Emblem,0.096,2024-12-16 17:00
Bumpkin Emblem,0.118,2024-12-16 17:00
Sunflorian Emblem,0.12,2024-12-16 17:00
Nightshade Emblem,0.0825,2024-12-16 17:00
Sunflower,0.00098988,2024-12-16 17:15
Potato,0.00175744,2024-12-16 17:15
Pumpkin,0.0015999,2024-12-16 17:15
Carrot,0.00325545,2024-12-16 17:15
Cabbage,0.003833,2024-12-16 17:15
Beetroot,0.01069375,2024-12-16 17:15
Cauliflower,0.01033333,2024-12-16 17:15
Parsnip,0.0147975,2024-12-16 17:15
Radish,0.035,2024-12-16 17:15
Wheat,0.0622,2024-12-16 17:15
Kale,0.07055238,2024-12-16 17:15
Apple,0.0635,2024-12-16 17:15
Blueberry,0.039,2024-12-16 17:15
Orange,0.052,2024-12-16 17:15
Eggplant,0.018,2024-12-16 17:15
Corn,0.0315,2024-12-16 17:15
Banana,0.05498276,2024-12-16 17:15
Soybean,0.00534092,2024-12-16 17:15
Grape,0.7598,2024-12-16 17:15
Rice,0.7356,2024-12-16 17:15
Olive,0.88986,2024-12-16 17:15
Tomato,0.017775,2024-12-16 17:15
Lemon,0.034,2024-12-16 17:15
Barley,0.0987,2024-12-16 17:15
Wood,0.0293974,2024-12-16 17:15
Stone,0.09488636,2024-12-16 17:15
Iron,0.42497368,2024-12-16 17:15
Gold,1.83131538,2024-12-16 17:15
Egg,0.05,2024-12-16 17:15
Honey,0.13721333,2024-12-16 17:15
Crimstone,3.9,2024-12-16 17:15
Leather,0.2923,2024-12-16 17:15
Wool,0.052,2024-12-16 17:15
Merino Wool,0.3665,2024-12-16 17:15
Feather,0.0062,2024-12-16 17:15
Milk,0.39,2024-12-16 17:15
Goblin Emblem,0.096,2024-12-16 17:15
Bumpkin Emblem,0.118,2024-12-16 17:15
Sunflorian Emblem,0.12,2024-12-16 17:15
Nightshade Emblem,0.0825,2024-12-16 17:15
Sunflower,0.00098994,2024-12-16 17:45
Potato,0.00175733,2024-12-16 17:45
Pumpkin,0.00159985,2024-12-16 17:45
Carrot,0.0032554,2024-12-16 17:45
Cabbage,0.003841,2024-12-16 17:45
Beetroot,0.010698,2024-12-16 17:45
Cauliflower,0.013,2024-12-16 17:45
Parsnip,0.014794,2024-12-16 17:45
Radish,0.03499167,2024-12-16 17:45
Wheat,0.0622,2024-12-16 17:45
Kale,0.07058667,2024-12-16 17:45
Apple,0.0635,2024-12-16 17:45
Blueberry,0.039,2024-12-16 17:45
Orange,0.052,2024-12-16 17:45
Eggplant,0.018,2024-12-16 17:45
Corn,0.03156,2024-12-16 17:45
Banana,0.05499706,2024-12-16 17:45
Soybean,0.006,2024-12-16 17:45
Grape,0.7594,2024-12-16 17:45
Rice,0.73568,2024-12-16 17:45
Olive,0.88984,2024-12-16 17:45
Tomato,0.01879298,2024-12-16 17:45
Lemon,0.03398,2024-12-16 17:45
Barley,0.0987,2024-12-16 17:45
Wood,0.029396,2024-12-16 17:45
Stone,0.094,2024-12-16 17:45
Iron,0.42497368,2024-12-16 17:45
Gold,1.8312775,2024-12-16 17:45
Egg,0.05,2024-12-16 17:45
Honey,0.13721429,2024-12-16 17:45
Crimstone,4.0,2024-12-16 17:45
Leather,0.2923,2024-12-16 17:45
Wool,0.052,2024-12-16 17:45
Merino Wool,0.3665,2024-12-16 17:45
Feather,0.008,2024-12-16 17:45
Milk,0.39,2024-12-16 17:45
Goblin Emblem,0.096,2024-12-16 17:45
Bumpkin Emblem,0.118,2024-12-16 17:45
Sunflorian Emblem,0.12,2024-12-16 17:45
Nightshade Emblem,0.0825,2024-12-16 17:45
Sunflower,0.000975,2024-12-16 18:00
Potato,0.00174854,2024-12-16 18:00
Pumpkin,0.0016,2024-12-16 18:00
Carrot,0.00325515,2024-12-16 18:00
Cabbage,0.0038,2024-12-16 18:00
Beetroot,0.0106992,2024-12-16 18:00
Cauliflower,0.0129968,2024-12-16 18:00
Parsnip,0.01479,2024-12-16 18:00
Radish,0.036,2024-12-16 18:00
Wheat,0.06196429,2024-12-16 18:00
Kale,0.0710635,2024-12-16 18:00
Apple,0.06350714,2024-12-16 18:00
Blueberry,0.03832,2024-12-16 18:00
Orange,0.05193333,2024-12-16 18:00
Eggplant,0.018,2024-12-16 18:00
Corn,0.03156548,2024-12-16 18:00
Banana,0.055,2024-12-16 18:00
Soybean,0.006096,2024-12-16 18:00
Grape,0.75825,2024-12-16 18:00
Rice,0.71996,2024-12-16 18:00
Olive,0.876,2024-12-16 18:00
Tomato,0.01896667,2024-12-16 18:00
Lemon,0.033975,2024-12-16 18:00
Barley,0.09875056,2024-12-16 18:00
Wood,0.029298,2024-12-16 18:00
Stone,0.094875,2024-12-16 18:00
Iron,0.43785185,2024-12-16 18:00
Gold,1.83112903,2024-12-16 18:00
Egg,0.045,2024-12-16 18:00
Honey,0.1372,2024-12-16 18:00
Crimstone,3.95,2024-12-16 18:00
Leather,0.2923,2024-12-16 18:00
Wool,0.049,2024-12-16 18:00
Merino Wool,0.3665,2024-12-16 18:00
Feather,0.008,2024-12-16 18:00
Milk,0.39,2024-12-16 18:00
Goblin Emblem,0.096,2024-12-16 18:00
Bumpkin Emblem,0.118,2024-12-16 18:00
Sunflorian Emblem,0.12,2024-12-16 18:00
Nightshade Emblem,0.0825,2024-12-16 18:00
Sunflower,0.001,2024-12-16 18:30
Potato,0.0017575,2024-12-16 18:30
Pumpkin,0.0015555,2024-12-16 18:30
Carrot,0.0031,2024-12-16 18:30
Cabbage,0.003799,2024-12-16 18:30
Beetroot,0.01069912,2024-12-16 18:30
Cauliflower,0.01296703,2024-12-16 18:30
Parsnip,0.014676,2024-12-16 18:30
Radish,0.030302,2024-12-16 18:30
Wheat,0.05881875,2024-12-16 18:30
Kale,0.06557377,2024-12-16 18:30
Apple,0.06326667,2024-12-16 18:30
Blueberry,0.03832,2024-12-16 18:30
Orange,0.052,2024-12-16 18:30
Eggplant,0.017876,2024-12-16 18:30
Corn,0.03159667,2024-12-16 18:30
Banana,0.055,2024-12-16 18:30
Soybean,0.0059965,2024-12-16 18:30
Grape,0.75824,2024-12-16 18:30
Rice,0.715,2024-12-16 18:30
Olive,0.8796,2024-12-16 18:30
Tomato,0.01895714,2024-12-16 18:30
