Resource,P2P (SFL),Date
Lemon,0.01995,2024-10-19 17:15
Wood,0.03461286,2024-10-19 17:15
Stone,0.13648,2024-10-19 17:15
Iron,0.582777,2024-10-19 17:15
Gold,2.0,2024-10-19 17:15
Egg,0.06332667,2024-10-19 17:15
Honey,0.2855,2024-10-19 17:15
Crimstone,3.95,2024-10-19 17:15
Goblin Emblem,0.10338,2024-10-19 17:15
Bumpkin Emblem,0.09875,2024-10-19 17:15
Sunflorian Emblem,0.11,2024-10-19 17:15
Nightshade Emblem,0.0975,2024-10-19 17:15
Sunflower,0.0019,2024-10-19 17:45
Potato,0.00315,2024-10-19 17:45
Pumpkin,0.0036,2024-10-19 17:45
Carrot,0.007088,2024-10-19 17:45
Cabbage,0.00899095,2024-10-19 17:45
Beetroot,0.021847,2024-10-19 17:45
Cauliflower,0.026,2024-10-19 17:45
Parsnip,0.020742,2024-10-19 17:45
Radish,0.0524821,2024-10-19 17:45
Wheat,0.05953267,2024-10-19 17:45
Kale,0.071228,2024-10-19 17:45
Apple,0.0874,2024-10-19 17:45
Blueberry,0.0504,2024-10-19 17:45
Orange,0.0717,2024-10-19 17:45
Eggplant,0.02378984,2024-10-19 17:45
Corn,0.023684,2024-10-19 17:45
Banana,0.0666,2024-10-19 17:45
Soybean,0.008,2024-10-19 17:45
Grape,0.9581,2024-10-19 17:45
Rice,0.8,2024-10-19 17:45
Olive,1.02898,2024-10-19 17:45
Tomato,0.01644167,2024-10-19 17:45
Lemon,0.01995,2024-10-19 17:45
Wood,0.03488,2024-10-19 17:45
Stone,0.136575,2024-10-19 17:45
Iron,0.582777,2024-10-19 17:45
Gold,2.0,2024-10-19 17:45
Egg,0.0633,2024-10-19 17:45
Honey,0.2855,2024-10-19 17:45
Crimstone,3.95,2024-10-19 17:45
Goblin Emblem,0.10338,2024-10-19 17:45
Bumpkin Emblem,0.09875,2024-10-19 17:45
Sunflorian Emblem,0.11,2024-10-19 17:45
Nightshade Emblem,0.0975,2024-10-19 17:45
Sunflower,0.0019,2024-10-19 18:00
Potato,0.00315,2024-10-19 18:00
Pumpkin,0.0036,2024-10-19 18:00
Carrot,0.007084,2024-10-19 18:00
Cabbage,0.0089,2024-10-19 18:00
Beetroot,0.021818,2024-10-19 18:00
Cauliflower,0.026,2024-10-19 18:00
Parsnip,0.02074,2024-10-19 18:00
Radish,0.054934,2024-10-19 18:00
Wheat,0.0595,2024-10-19 18:00
Kale,0.0712315,2024-10-19 18:00
Apple,0.087,2024-10-19 18:00
Blueberry,0.0504,2024-10-19 18:00
Orange,0.0717,2024-10-19 18:00
Eggplant,0.023789,2024-10-19 18:00
Corn,0.023679,2024-10-19 18:00
Banana,0.06665556,2024-10-19 18:00
Soybean,0.008,2024-10-19 18:00
Grape,0.9581,2024-10-19 18:00
Rice,0.8,2024-10-19 18:00
Olive,1.02897,2024-10-19 18:00
Tomato,0.01644167,2024-10-19 18:00
Lemon,0.0199496,2024-10-19 18:00
Wood,0.034879,2024-10-19 18:00
Stone,0.13657,2024-10-19 18:00
Iron,0.582777,2024-10-19 18:00
Gold,2.0,2024-10-19 18:00
Egg,0.06332667,2024-10-19 18:00
Honey,0.2855,2024-10-19 18:00
Crimstone,3.9499,2024-10-19 18:00
Goblin Emblem,0.10338,2024-10-19 18:00
Bumpkin Emblem,0.09875,2024-10-19 18:00
Sunflorian Emblem,0.11,2024-10-19 18:00
Nightshade Emblem,0.099,2024-10-19 18:00
Sunflower,0.00189485,2024-10-19 18:30
Potato,0.00296275,2024-10-19 18:30
Pumpkin,0.003499,2024-10-19 18:30
Carrot,0.00686,2024-10-19 18:30
Cabbage,0.008799,2024-10-19 18:30
Beetroot,0.020666,2024-10-19 18:30
Cauliflower,0.02545741,2024-10-19 18:30
Parsnip,0.02059167,2024-10-19 18:30
Radish,0.05493,2024-10-19 18:30
Wheat,0.05916,2024-10-19 18:30
Kale,0.07122667,2024-10-19 18:30
Apple,0.087,2024-10-19 18:30
Blueberry,0.05038,2024-10-19 18:30
Orange,0.07166667,2024-10-19 18:30
Eggplant,0.02378984,2024-10-19 18:30
Corn,0.023105,2024-10-19 18:30
Banana,0.0692,2024-10-19 18:30
Soybean,0.00736667,2024-10-19 18:30
Grape,0.9581,2024-10-19 18:30
Rice,0.8,2024-10-19 18:30
Olive,1.02898,2024-10-19 18:30
Tomato,0.01644167,2024-10-19 18:30
Lemon,0.01994615,2024-10-19 18:30
Wood,0.0348798,2024-10-19 18:30
Stone,0.1364,2024-10-19 18:30
Iron,0.5827775,2024-10-19 18:30
Gold,2.0,2024-10-19 18:30
Egg,0.0635,2024-10-19 18:30
Honey,0.26,2024-10-19 18:30
Crimstone,3.94282,2024-10-19 18:30
Goblin Emblem,0.10338,2024-10-19 18:30
Bumpkin Emblem,0.09875,2024-10-19 18:30
Sunflorian Emblem,0.11,2024-10-19 18:30
Nightshade Emblem,0.099,2024-10-19 18:30
Sunflower,0.00189485,2024-10-19 18:45
Potato,0.00296263,2024-10-19 18:45
Pumpkin,0.003499,2024-10-19 18:45
Carrot,0.00686,2024-10-19 18:45
Cabbage,0.008799,2024-10-19 18:45
Beetroot,0.02099867,2024-10-19 18:45
Cauliflower,0.02545,2024-10-19 18:45
Parsnip,0.02059,2024-10-19 18:45
Radish,0.05493,2024-10-19 18:45
Wheat,0.05916,2024-10-19 18:45
Kale,0.071223,2024-10-19 18:45
Apple,0.087,2024-10-19 18:45
Blueberry,0.05038,2024-10-19 18:45
Orange,0.0717,2024-10-19 18:45
Eggplant,0.02378984,2024-10-19 18:45
Corn,0.023105,2024-10-19 18:45
Banana,0.0692,2024-10-19 18:45
Soybean,0.007366,2024-10-19 18:45
Grape,0.95788889,2024-10-19 18:45
Rice,0.8,2024-10-19 18:45
Olive,1.02898,2024-10-19 18:45
Tomato,0.01644091,2024-10-19 18:45
Lemon,0.01994,2024-10-19 18:45
Wood,0.034878,2024-10-19 18:45
Stone,0.13476471,2024-10-19 18:45
Iron,0.5827775,2024-10-19 18:45
Gold,2.0,2024-10-19 18:45
Egg,0.06666667,2024-10-19 18:45
Honey,0.269,2024-10-19 18:45
Crimstone,3.942825,2024-10-19 18:45
Goblin Emblem,0.10338,2024-10-19 18:45
Bumpkin Emblem,0.09875,2024-10-19 18:45
Sunflorian Emblem,0.11,2024-10-19 18:45
Nightshade Emblem,0.099,2024-10-19 18:45
Sunflower,0.00189459,2024-10-19 19:00
Potato,0.00296263,2024-10-19 19:00
Pumpkin,0.003495,2024-10-19 19:00
Carrot,0.00685556,2024-10-19 19:00
Cabbage,0.00879,2024-10-19 19:00
Beetroot,0.02099733,2024-10-19 19:00
Cauliflower,0.024,2024-10-19 19:00
Parsnip,0.02059,2024-10-19 19:00
Radish,0.054929,2024-10-19 19:00
Wheat,0.05916,2024-10-19 19:00
Kale,0.071223,2024-10-19 19:00
Apple,0.087,2024-10-19 19:00
Blueberry,0.05038,2024-10-19 19:00
Orange,0.0717,2024-10-19 19:00
Eggplant,0.023785,2024-10-19 19:00
Corn,0.023105,2024-10-19 19:00
Banana,0.0692,2024-10-19 19:00
Soybean,0.008,2024-10-19 19:00
Grape,0.95787,2024-10-19 19:00
Rice,0.8,2024-10-19 19:00
Olive,1.02898,2024-10-19 19:00
Tomato,0.01644,2024-10-19 19:00
Lemon,0.01994,2024-10-19 19:00
Wood,0.03487762,2024-10-19 19:00
Stone,0.13476333,2024-10-19 19:00
Iron,0.5827775,2024-10-19 19:00
Gold,2.0,2024-10-19 19:00
Egg,0.0699,2024-10-19 19:00
Honey,0.269,2024-10-19 19:00
Crimstone,3.9428,2024-10-19 19:00
Goblin Emblem,0.10338,2024-10-19 19:00
Bumpkin Emblem,0.09875,2024-10-19 19:00
Sunflorian Emblem,0.11,2024-10-19 19:00
Nightshade Emblem,0.099,2024-10-19 19:00
Sunflower,0.00189485,2024-10-19 19:15
Potato,0.00296263,2024-10-19 19:15
Pumpkin,0.0034499,2024-10-19 19:15
Carrot,0.006855,2024-10-19 19:15
Cabbage,0.008783,2024-10-19 19:15
Beetroot,0.02099733,2024-10-19 19:15
Cauliflower,0.023995,2024-10-19 19:15
Parsnip,0.02059,2024-10-19 19:15
Radish,0.05493,2024-10-19 19:15
Wheat,0.05915862,2024-10-19 19:15
Kale,0.071222,2024-10-19 19:15
Apple,0.087,2024-10-19 19:15
Blueberry,0.05036,2024-10-19 19:15
Orange,0.0715,2024-10-19 19:15
Eggplant,0.0237,2024-10-19 19:15
Corn,0.023102,2024-10-19 19:15
Banana,0.063,2024-10-19 19:15
Soybean,0.008,2024-10-19 19:15
Grape,0.958,2024-10-19 19:15
Rice,0.8,2024-10-19 19:15
Olive,1.028972,2024-10-19 19:15
Tomato,0.01644,2024-10-19 19:15
Lemon,0.01994,2024-10-19 19:15
Wood,0.034876,2024-10-19 19:15
Stone,0.12999706,2024-10-19 19:15
Iron,0.5827775,2024-10-19 19:15
Gold,2.0,2024-10-19 19:15
Egg,0.06989,2024-10-19 19:15
Honey,0.269,2024-10-19 19:15
Crimstone,3.89473684,2024-10-19 19:15
Goblin Emblem,0.10338,2024-10-19 19:15
Bumpkin Emblem,0.09875,2024-10-19 19:15
Sunflorian Emblem,0.118333,2024-10-19 19:15
Nightshade Emblem,0.099,2024-10-19 19:15
Sunflower,0.0018948,2024-10-19 19:45
Potato,0.0030996,2024-10-19 19:45
Pumpkin,0.0034475,2024-10-19 19:45
Carrot,0.0067553,2024-10-19 19:45
Cabbage,0.00879,2024-10-19 19:45
Beetroot,0.02184694,2024-10-19 19:45
Cauliflower,0.023994,2024-10-19 19:45
Parsnip,0.020924,2024-10-19 19:45
Radish,0.05493,2024-10-19 19:45
Wheat,0.05916,2024-10-19 19:45
Kale,0.071222,2024-10-19 19:45
Apple,0.087,2024-10-19 19:45
Blueberry,0.05035,2024-10-19 19:45
Orange,0.0733,2024-10-19 19:45
Eggplant,0.023793,2024-10-19 19:45
Corn,0.023102,2024-10-19 19:45
Banana,0.07082,2024-10-19 19:45
Soybean,0.008,2024-10-19 19:45
Grape,0.9581,2024-10-19 19:45
Rice,0.8,2024-10-19 19:45
Olive,1.028972,2024-10-19 19:45
Tomato,0.01644091,2024-10-19 19:45
Lemon,0.01995,2024-10-19 19:45
Wood,0.035351,2024-10-19 19:45
Stone,0.12999714,2024-10-19 19:45
Iron,0.579166,2024-10-19 19:45
Gold,2.0,2024-10-19 19:45
Egg,0.069898,2024-10-19 19:45
Honey,0.2855,2024-10-19 19:45
Crimstone,3.89473,2024-10-19 19:45
Goblin Emblem,0.10338,2024-10-19 19:45
Bumpkin Emblem,0.09875,2024-10-19 19:45
Sunflorian Emblem,0.118333,2024-10-19 19:45
Nightshade Emblem,0.099,2024-10-19 19:45
Sunflower,0.00189485,2024-10-19 20:00
Potato,0.003095,2024-10-19 20:00
Pumpkin,0.003447,2024-10-19 20:00
Carrot,0.006755,2024-10-19 20:00
Cabbage,0.0087895,2024-10-19 20:00
Beetroot,0.021844,2024-10-19 20:00
Cauliflower,0.023991,2024-10-19 20:00
Parsnip,0.01942857,2024-10-19 20:00
Radish,0.05493,2024-10-19 20:00
Wheat,0.05916,2024-10-19 20:00
Kale,0.07122,2024-10-19 20:00
Apple,0.087,2024-10-19 20:00
Blueberry,0.05034,2024-10-19 20:00
Orange,0.07329,2024-10-19 20:00
Eggplant,0.023792,2024-10-19 20:00
Corn,0.0231,2024-10-19 20:00
Banana,0.07083333,2024-10-19 20:00
Soybean,0.00777733,2024-10-19 20:00
Grape,0.9581,2024-10-19 20:00
Rice,0.8,2024-10-19 20:00
Olive,1.028972,2024-10-19 20:00
Tomato,0.01644,2024-10-19 20:00
Lemon,0.01995,2024-10-19 20:00
Wood,0.03534889,2024-10-19 20:00
Stone,0.13,2024-10-19 20:00
Iron,0.58,2024-10-19 20:00
Gold,2.0,2024-10-19 20:00
Egg,0.0699,2024-10-19 20:00
Honey,0.28536,2024-10-19 20:00
Crimstone,3.89473,2024-10-19 20:00
Goblin Emblem,0.10338,2024-10-19 20:00
Bumpkin Emblem,0.09875,2024-10-19 20:00
Sunflorian Emblem,0.118333,2024-10-19 20:00
Nightshade Emblem,0.099,2024-10-19 20:00
Sunflower,0.00189395,2024-10-19 20:15
Potato,0.003095,2024-10-19 20:15
Pumpkin,0.00344,2024-10-19 20:15
Carrot,0.0067545,2024-10-19 20:15
Cabbage,0.008769,2024-10-19 20:15
Beetroot,0.02184486,2024-10-19 20:15
Cauliflower,0.02398,2024-10-19 20:15
Parsnip,0.02092264,2024-10-19 20:15
Radish,0.05491944,2024-10-19 20:15
Wheat,0.05916,2024-10-19 20:15
Kale,0.071222,2024-10-19 20:15
Apple,0.088,2024-10-19 20:15
Blueberry,0.05033,2024-10-19 20:15
Orange,0.07329,2024-10-19 20:15
Eggplant,0.0241,2024-10-19 20:15
Corn,0.0231,2024-10-19 20:15
Banana,0.07443,2024-10-19 20:15
Soybean,0.00788732,2024-10-19 20:15
Grape,0.9581,2024-10-19 20:15
Rice,0.8,2024-10-19 20:15
Olive,1.028972,2024-10-19 20:15
Tomato,0.016433,2024-10-19 20:15
Lemon,0.0198,2024-10-19 20:15
Wood,0.03535,2024-10-19 20:15
Stone,0.13,2024-10-19 20:15
Iron,0.5827775,2024-10-19 20:15
Gold,2.0,2024-10-19 20:15
Egg,0.06988667,2024-10-19 20:15
Honey,0.28749,2024-10-19 20:15
Crimstone,3.888,2024-10-19 20:15
Goblin Emblem,0.10338,2024-10-19 20:15
Bumpkin Emblem,0.09875,2024-10-19 20:15
Sunflorian Emblem,0.118333,2024-10-19 20:15
Nightshade Emblem,0.099,2024-10-19 20:15
Sunflower,0.00185,2024-10-19 20:45
Potato,0.003095,2024-10-19 20:45
Pumpkin,0.00344,2024-10-19 20:45
Carrot,0.00675,2024-10-19 20:45
Cabbage,0.00876867,2024-10-19 20:45
Beetroot,0.021843,2024-10-19 20:45
Cauliflower,0.02333333,2024-10-19 20:45
Parsnip,0.02092264,2024-10-19 20:45
Radish,0.054915,2024-10-19 20:45
Wheat,0.061,2024-10-19 20:45
Kale,0.07121667,2024-10-19 20:45
Apple,0.08975,2024-10-19 20:45
Blueberry,0.05033,2024-10-19 20:45
Orange,0.07328,2024-10-19 20:45
Eggplant,0.0241,2024-10-19 20:45
Corn,0.0231,2024-10-19 20:45
Banana,0.07443,2024-10-19 20:45
Soybean,0.0073,2024-10-19 20:45
Grape,0.95809,2024-10-19 20:45
Rice,0.8,2024-10-19 20:45
Olive,1.028972,2024-10-19 20:45
Tomato,0.016425,2024-10-19 20:45
Lemon,0.0198,2024-10-19 20:45
Wood,0.03535,2024-10-19 20:45
Stone,0.13,2024-10-19 20:45
Iron,0.5827775,2024-10-19 20:45
Gold,2.0,2024-10-19 20:45
Egg,0.06988876,2024-10-19 20:45
Honey,0.28747273,2024-10-19 20:45
Crimstone,3.8947,2024-10-19 20:45
Goblin Emblem,0.10338,2024-10-19 20:45
Bumpkin Emblem,0.09875,2024-10-19 20:45
Sunflorian Emblem,0.118333,2024-10-19 20:45
Nightshade Emblem,0.099,2024-10-19 20:45
Sunflower,0.00189,2024-10-19 21:00
Potato,0.003095,2024-10-19 21:00
Pumpkin,0.00343957,2024-10-19 21:00
Carrot,0.00675,2024-10-19 21:00
Cabbage,0.008687,2024-10-19 21:00
Beetroot,0.0218435,2024-10-19 21:00
Cauliflower,0.02333267,2024-10-19 21:00
Parsnip,0.02092264,2024-10-19 21:00
Radish,0.0549129,2024-10-19 21:00
Wheat,0.061,2024-10-19 21:00
Kale,0.071222,2024-10-19 21:00
Apple,0.08968667,2024-10-19 21:00
Blueberry,0.05033,2024-10-19 21:00
Orange,0.07327333,2024-10-19 21:00
Eggplant,0.0241,2024-10-19 21:00
Corn,0.0231,2024-10-19 21:00
Banana,0.0744,2024-10-19 21:00
Soybean,0.0073,2024-10-19 21:00
Grape,0.95808,2024-10-19 21:00
Rice,0.86666667,2024-10-19 21:00
Olive,1.028972,2024-10-19 21:00
Tomato,0.016433,2024-10-19 21:00
Lemon,0.01987,2024-10-19 21:00
Wood,0.03535,2024-10-19 21:00
Stone,0.13617647,2024-10-19 21:00
Iron,0.585,2024-10-19 21:00
Gold,2.0,2024-10-19 21:00
Egg,0.06988194,2024-10-19 21:00
Honey,0.287,2024-10-19 21:00
Crimstone,3.942825,2024-10-19 21:00
Goblin Emblem,0.10338,2024-10-19 21:00
Bumpkin Emblem,0.09875,2024-10-19 21:00
Sunflorian Emblem,0.118333,2024-10-19 21:00
Nightshade Emblem,0.099,2024-10-19 21:00
Sunflower,0.00189,2024-10-19 21:15
Potato,0.00305,2024-10-19 21:15
Pumpkin,0.00343895,2024-10-19 21:15
Carrot,0.0067,2024-10-19 21:15
Cabbage,0.008895,2024-10-19 21:15
Beetroot,0.02184,2024-10-19 21:15
Cauliflower,0.02328,2024-10-19 21:15
Parsnip,0.02092317,2024-10-19 21:15
Radish,0.05490588,2024-10-19 21:15
Wheat,0.061,2024-10-19 21:15
Kale,0.07121579,2024-10-19 21:15
Apple,0.08968667,2024-10-19 21:15
Blueberry,0.0503,2024-10-19 21:15
Orange,0.073274,2024-10-19 21:15
Eggplant,0.0241,2024-10-19 21:15
Corn,0.0231,2024-10-19 21:15
Banana,0.0744,2024-10-19 21:15
Soybean,0.00761538,2024-10-19 21:15
Grape,0.958075,2024-10-19 21:15
Rice,0.85,2024-10-19 21:15
Olive,1.02894,2024-10-19 21:15
Tomato,0.016433,2024-10-19 21:15
Lemon,0.01987,2024-10-19 21:15
Wood,0.035,2024-10-19 21:15
Stone,0.13344615,2024-10-19 21:15
Iron,0.585,2024-10-19 21:15
Gold,2.0,2024-10-19 21:15
Egg,0.06988133,2024-10-19 21:15
Honey,0.28745385,2024-10-19 21:15
Crimstone,3.94282,2024-10-19 21:15
Goblin Emblem,0.10338,2024-10-19 21:15
Bumpkin Emblem,0.09875,2024-10-19 21:15
Sunflorian Emblem,0.11365,2024-10-19 21:15
Nightshade Emblem,0.099,2024-10-19 21:15
Sunflower,0.00189,2024-10-19 21:45
Potato,0.0030499,2024-10-19 21:45
Pumpkin,0.00343895,2024-10-19 21:45
Carrot,0.006679,2024-10-19 21:45
Cabbage,0.008895,2024-10-19 21:45
Beetroot,0.02184,2024-10-19 21:45
Cauliflower,0.023276,2024-10-19 21:45
Parsnip,0.020923,2024-10-19 21:45
Radish,0.05490472,2024-10-19 21:45
Wheat,0.061,2024-10-19 21:45
Kale,0.071212,2024-10-19 21:45
Apple,0.08977,2024-10-19 21:45
Blueberry,0.0502,2024-10-19 21:45
Orange,0.07142857,2024-10-19 21:45
Eggplant,0.0241,2024-10-19 21:45
Corn,0.0231,2024-10-19 21:45
Banana,0.0744,2024-10-19 21:45
Soybean,0.008,2024-10-19 21:45
Grape,0.958075,2024-10-19 21:45
Rice,0.85,2024-10-19 21:45
Olive,1.02894,2024-10-19 21:45
Tomato,0.016433,2024-10-19 21:45
Lemon,0.01987,2024-10-19 21:45
Wood,0.03535,2024-10-19 21:45
Stone,0.13545455,2024-10-19 21:45
Iron,0.585,2024-10-19 21:45
Gold,2.0,2024-10-19 21:45
Egg,0.06988133,2024-10-19 21:45
Honey,0.29166,2024-10-19 21:45
Crimstone,3.942815,2024-10-19 21:45
Goblin Emblem,0.10338,2024-10-19 21:45
Bumpkin Emblem,0.09875,2024-10-19 21:45
Sunflorian Emblem,0.11365,2024-10-19 21:45
Nightshade Emblem,0.0985,2024-10-19 21:45
Sunflower,0.00189,2024-10-19 22:00
Potato,0.00304667,2024-10-19 22:00
Pumpkin,0.00343143,2024-10-19 22:00
Carrot,0.006674,2024-10-19 22:00
Cabbage,0.008895,2024-10-19 22:00
Beetroot,0.021838,2024-10-19 22:00
Cauliflower,0.0232,2024-10-19 22:00
Parsnip,0.02092,2024-10-19 22:00
Radish,0.054904,2024-10-19 22:00
Wheat,0.061,2024-10-19 22:00
Kale,0.07111,2024-10-19 22:00
Apple,0.0895,2024-10-19 22:00
Blueberry,0.05019,2024-10-19 22:00
Orange,0.07142,2024-10-19 22:00
Eggplant,0.0241,2024-10-19 22:00
Corn,0.02309,2024-10-19 22:00
Banana,0.0744,2024-10-19 22:00
Soybean,0.008,2024-10-19 22:00
Grape,0.9582,2024-10-19 22:00
Rice,0.855,2024-10-19 22:00
Olive,1.028972,2024-10-19 22:00
Tomato,0.016433,2024-10-19 22:00
Lemon,0.01975,2024-10-19 22:00
Wood,0.035349,2024-10-19 22:00
Stone,0.13625,2024-10-19 22:00
Iron,0.585,2024-10-19 22:00
Gold,2.0,2024-10-19 22:00
Egg,0.0698,2024-10-19 22:00
Honey,0.29166,2024-10-19 22:00
Crimstone,3.942815,2024-10-19 22:00
Goblin Emblem,0.10338,2024-10-19 22:00
Bumpkin Emblem,0.09875,2024-10-19 22:00
Sunflorian Emblem,0.11365,2024-10-19 22:00
Nightshade Emblem,0.0985,2024-10-19 22:00
Sunflower,0.0018935,2024-10-19 22:15
Potato,0.00304595,2024-10-19 22:15
Pumpkin,0.0034,2024-10-19 22:15
Carrot,0.0065,2024-10-19 22:15
Cabbage,0.00889448,2024-10-19 22:15
Beetroot,0.0218,2024-10-19 22:15
Cauliflower,0.0232,2024-10-19 22:15
Parsnip,0.02092,2024-10-19 22:15
Radish,0.0549,2024-10-19 22:15
Wheat,0.0605,2024-10-19 22:15
Kale,0.0711,2024-10-19 22:15
Apple,0.08874,2024-10-19 22:15
Blueberry,0.05018,2024-10-19 22:15
Orange,0.07142857,2024-10-19 22:15
Eggplant,0.0241,2024-10-19 22:15
Corn,0.0231,2024-10-19 22:15
Banana,0.07457143,2024-10-19 22:15
Soybean,0.007998,2024-10-19 22:15
Grape,0.95815,2024-10-19 22:15
Rice,0.85,2024-10-19 22:15
Olive,1.028972,2024-10-19 22:15
Tomato,0.01624,2024-10-19 22:15
Lemon,0.01985,2024-10-19 22:15
Wood,0.035348,2024-10-19 22:15
Stone,0.1364,2024-10-19 22:15
Iron,0.585,2024-10-19 22:15
Gold,2.0,2024-10-19 22:15
Egg,0.06666467,2024-10-19 22:15
Honey,0.291,2024-10-19 22:15
Crimstone,3.93,2024-10-19 22:15
Goblin Emblem,0.10338,2024-10-19 22:15
Bumpkin Emblem,0.09875,2024-10-19 22:15
Sunflorian Emblem,0.11365,2024-10-19 22:15
Nightshade Emblem,0.0985,2024-10-19 22:15
Sunflower,0.0018935,2024-10-19 22:45
Potato,0.00304595,2024-10-19 22:45
Pumpkin,0.0032,2024-10-19 22:45
Carrot,0.0063,2024-10-19 22:45
Cabbage,0.0071,2024-10-19 22:45
Beetroot,0.0218,2024-10-19 22:45
Cauliflower,0.0232,2024-10-19 22:45
Parsnip,0.02092,2024-10-19 22:45
Radish,0.05487978,2024-10-19 22:45
Wheat,0.0605,2024-10-19 22:45
Kale,0.0711,2024-10-19 22:45
Apple,0.08874,2024-10-19 22:45
Blueberry,0.05,2024-10-19 22:45
Orange,0.071428,2024-10-19 22:45
Eggplant,0.0241,2024-10-19 22:45
Corn,0.0225,2024-10-19 22:45
Banana,0.07457,2024-10-19 22:45
Soybean,0.007998,2024-10-19 22:45
Grape,0.95814444,2024-10-19 22:45
Rice,0.85,2024-10-19 22:45
Olive,1.028972,2024-10-19 22:45
Tomato,0.01624,2024-10-19 22:45
Lemon,0.01984,2024-10-19 22:45
Wood,0.035347,2024-10-19 22:45
Stone,0.1364,2024-10-19 22:45
Iron,0.585,2024-10-19 22:45
Gold,2.0,2024-10-19 22:45
Egg,0.06666,2024-10-19 22:45
Honey,0.291,2024-10-19 22:45
Crimstone,3.9428,2024-10-19 22:45
Goblin Emblem,0.10338,2024-10-19 22:45
Bumpkin Emblem,0.09875,2024-10-19 22:45
Sunflorian Emblem,0.11365,2024-10-19 22:45
Nightshade Emblem,0.0985,2024-10-19 22:45
Sunflower,0.0018935,2024-10-19 23:00
Potato,0.00304595,2024-10-19 23:00
Pumpkin,0.0032,2024-10-19 23:00
Carrot,0.0063,2024-10-19 23:00
Cabbage,0.0088,2024-10-19 23:00
Beetroot,0.0218,2024-10-19 23:00
Cauliflower,0.02399018,2024-10-19 23:00
Parsnip,0.02091932,2024-10-19 23:00
Radish,0.05487872,2024-10-19 23:00
Wheat,0.0605,2024-10-19 23:00
Kale,0.0711,2024-10-19 23:00
Apple,0.08874,2024-10-19 23:00
Blueberry,0.05019868,2024-10-19 23:00
Orange,0.073275,2024-10-19 23:00
Eggplant,0.0241,2024-10-19 23:00
Corn,0.0225,2024-10-19 23:00
Banana,0.07481429,2024-10-19 23:00
Soybean,0.00799712,2024-10-19 23:00
Grape,0.95812,2024-10-19 23:00
Rice,0.85,2024-10-19 23:00
Olive,1.028972,2024-10-19 23:00
Tomato,0.01624,2024-10-19 23:00
Lemon,0.01984,2024-10-19 23:00
Wood,0.035348,2024-10-19 23:00
Stone,0.1364,2024-10-19 23:00
Iron,0.575,2024-10-19 23:00
Gold,2.0,2024-10-19 23:00
Egg,0.066664,2024-10-19 23:00
Honey,0.29085,2024-10-19 23:00
Crimstone,3.94279,2024-10-19 23:00
Goblin Emblem,0.10338,2024-10-19 23:00
Bumpkin Emblem,0.09875,2024-10-19 23:00
Sunflorian Emblem,0.11365,2024-10-19 23:00
Nightshade Emblem,0.09849,2024-10-19 23:00
Sunflower,0.0018925,2024-10-19 23:15
Potato,0.00304988,2024-10-19 23:15
Pumpkin,0.00315,2024-10-19 23:15
Carrot,0.0062,2024-10-19 23:15
Cabbage,0.00875,2024-10-19 23:15
Beetroot,0.021589,2024-10-19 23:15
Cauliflower,0.0259,2024-10-19 23:15
Parsnip,0.02092,2024-10-19 23:15
Radish,0.05487619,2024-10-19 23:15
Wheat,0.0605,2024-10-19 23:15
Kale,0.0711,2024-10-19 23:15
Apple,0.08874,2024-10-19 23:15
Blueberry,0.050194,2024-10-19 23:15
Orange,0.07328923,2024-10-19 23:15
Eggplant,0.023648,2024-10-19 23:15
Corn,0.0225,2024-10-19 23:15
Banana,0.07342857,2024-10-19 23:15
Soybean,0.00795,2024-10-19 23:15
Grape,0.9582,2024-10-19 23:15
Rice,0.845,2024-10-19 23:15
Olive,1.03,2024-10-19 23:15
Tomato,0.01624,2024-10-19 23:15
Lemon,0.0198375,2024-10-19 23:15
Wood,0.035344,2024-10-19 23:15
Stone,0.13624,2024-10-19 23:15
Iron,0.5745,2024-10-19 23:15
Gold,2.0,2024-10-19 23:15
Egg,0.06975,2024-10-19 23:15
Honey,0.29081,2024-10-19 23:15
Crimstone,3.9,2024-10-19 23:15
Goblin Emblem,0.1033865,2024-10-19 23:15
Bumpkin Emblem,0.09875,2024-10-19 23:15
Sunflorian Emblem,0.11365,2024-10-19 23:15
Nightshade Emblem,0.09849,2024-10-19 23:15
Sunflower,0.0018935,2024-10-19 23:45
Potato,0.00304988,2024-10-19 23:45
Pumpkin,0.003199,2024-10-19 23:45
Carrot,0.0062,2024-10-19 23:45
Cabbage,0.00875,2024-10-19 23:45
Beetroot,0.021589,2024-10-19 23:45
Cauliflower,0.02584231,2024-10-19 23:45
Parsnip,0.02071429,2024-10-19 23:45
Radish,0.05187273,2024-10-19 23:45
Wheat,0.0605,2024-10-19 23:45
Kale,0.0710998,2024-10-19 23:45
Apple,0.08873871,2024-10-19 23:45
Blueberry,0.05018,2024-10-19 23:45
Orange,0.07332353,2024-10-19 23:45
Eggplant,0.023575,2024-10-19 23:45
Corn,0.0225,2024-10-19 23:45
Banana,0.07342667,2024-10-19 23:45
Soybean,0.00795,2024-10-19 23:45
Grape,0.95818,2024-10-19 23:45
Rice,0.8375,2024-10-19 23:45
Olive,1.03,2024-10-19 23:45
Tomato,0.01644,2024-10-19 23:45
Lemon,0.0198375,2024-10-19 23:45
Wood,0.035344,2024-10-19 23:45
Stone,0.1364,2024-10-19 23:45
Iron,0.57466,2024-10-19 23:45
