Resource,P2P (SFL),Date
Sunflower,0.0009999,2025-02-03 05:45
Potato,0.0014,2025-02-03 05:45
Pumpkin,0.00159988,2025-02-03 05:45
Carrot,0.00344995,2025-02-03 05:45
Cabbage,0.0052,2025-02-03 05:45
Beetroot,0.015978,2025-02-03 05:45
Cauliflower,0.0172,2025-02-03 05:45
Parsnip,0.0151,2025-02-03 05:45
Radish,0.069696,2025-02-03 05:45
Wheat,0.099642,2025-02-03 05:45
Kale,0.103768,2025-02-03 05:45
Apple,0.066992,2025-02-03 05:45
Blueberry,0.05382059,2025-02-03 05:45
Orange,0.054648,2025-02-03 05:45
Eggplant,0.035066,2025-02-03 05:45
Corn,0.06526167,2025-02-03 05:45
Banana,0.0592,2025-02-03 05:45
Soybean,0.015333,2025-02-03 05:45
Grape,0.78479,2025-02-03 05:45
Rice,0.68,2025-02-03 05:45
Olive,0.93,2025-02-03 05:45
Tomato,0.01738,2025-02-03 05:45
Lemon,0.027135,2025-02-03 05:45
Barley,0.075971,2025-02-03 05:45
Wood,0.03199667,2025-02-03 05:45
Stone,0.098099,2025-02-03 05:45
Iron,0.53444286,2025-02-03 05:45
Gold,2.12465714,2025-02-03 05:45
Egg,0.04299,2025-02-03 05:45
Honey,0.3166,2025-02-03 05:45
Crimstone,4.69666,2025-02-03 05:45
Leather,0.39,2025-02-03 05:45
Wool,0.176,2025-02-03 05:45
Merino Wool,0.1878,2025-02-03 05:45
Feather,0.00849904,2025-02-03 05:45
Milk,0.5484,2025-02-03 05:45
Goblin Emblem,0.09515,2025-02-03 05:45
Bumpkin Emblem,0.1049,2025-02-03 05:45
Sunflorian Emblem,0.0875,2025-02-03 05:45
Nightshade Emblem,0.092,2025-02-03 05:45
Sunflower,0.0009999,2025-02-03 06:00
Potato,0.0014,2025-02-03 06:00
Pumpkin,0.0016,2025-02-03 06:00
Carrot,0.00344995,2025-02-03 06:00
Cabbage,0.0052,2025-02-03 06:00
Beetroot,0.015978,2025-02-03 06:00
Cauliflower,0.0172,2025-02-03 06:00
Parsnip,0.0151,2025-02-03 06:00
Radish,0.06967714,2025-02-03 06:00
Wheat,0.09963965,2025-02-03 06:00
Kale,0.10376,2025-02-03 06:00
Apple,0.0669875,2025-02-03 06:00
Blueberry,0.05382059,2025-02-03 06:00
Orange,0.05464375,2025-02-03 06:00
Eggplant,0.035065,2025-02-03 06:00
Corn,0.06526167,2025-02-03 06:00
Banana,0.05919886,2025-02-03 06:00
Soybean,0.01495,2025-02-03 06:00
Grape,0.78479333,2025-02-03 06:00
Rice,0.68,2025-02-03 06:00
Olive,0.93,2025-02-03 06:00
Tomato,0.01738,2025-02-03 06:00
Lemon,0.027135,2025-02-03 06:00
Barley,0.075971,2025-02-03 06:00
Wood,0.032,2025-02-03 06:00
Stone,0.098099,2025-02-03 06:00
Iron,0.53445,2025-02-03 06:00
Gold,2.1,2025-02-03 06:00
Egg,0.04389524,2025-02-03 06:00
Honey,0.3162,2025-02-03 06:00
Crimstone,4.6966,2025-02-03 06:00
Leather,0.389998,2025-02-03 06:00
Wool,0.176,2025-02-03 06:00
Merino Wool,0.1878,2025-02-03 06:00
Feather,0.00849968,2025-02-03 06:00
Milk,0.5484,2025-02-03 06:00
Goblin Emblem,0.09515,2025-02-03 06:00
Bumpkin Emblem,0.1049,2025-02-03 06:00
Sunflorian Emblem,0.0875,2025-02-03 06:00
Nightshade Emblem,0.092,2025-02-03 06:00
Sunflower,0.0009,2025-02-03 06:30
Potato,0.0014,2025-02-03 06:30
Pumpkin,0.0016,2025-02-03 06:30
Carrot,0.00344995,2025-02-03 06:30
Cabbage,0.0052,2025-02-03 06:30
Beetroot,0.0159,2025-02-03 06:30
Cauliflower,0.017151,2025-02-03 06:30
Parsnip,0.015,2025-02-03 06:30
Radish,0.0692,2025-02-03 06:30
Wheat,0.1026314,2025-02-03 06:30
Kale,0.10376881,2025-02-03 06:30
Apple,0.06785714,2025-02-03 06:30
Blueberry,0.05381538,2025-02-03 06:30
Orange,0.054652,2025-02-03 06:30
Eggplant,0.035065,2025-02-03 06:30
Corn,0.065998,2025-02-03 06:30
Banana,0.058844,2025-02-03 06:30
Soybean,0.014899,2025-02-03 06:30
Grape,0.78475,2025-02-03 06:30
Rice,0.68,2025-02-03 06:30
Olive,0.93,2025-02-03 06:30
Tomato,0.017987,2025-02-03 06:30
Lemon,0.027138,2025-02-03 06:30
Barley,0.0788,2025-02-03 06:30
Wood,0.032,2025-02-03 06:30
Stone,0.099,2025-02-03 06:30
Iron,0.52,2025-02-03 06:30
Gold,2.09996333,2025-02-03 06:30
Egg,0.043884,2025-02-03 06:30
Honey,0.3128,2025-02-03 06:30
Crimstone,4.6,2025-02-03 06:30
Leather,0.38998,2025-02-03 06:30
Wool,0.176,2025-02-03 06:30
Merino Wool,0.19698,2025-02-03 06:30
Feather,0.00848182,2025-02-03 06:30
Milk,0.5484,2025-02-03 06:30
Goblin Emblem,0.094995,2025-02-03 06:30
Bumpkin Emblem,0.1049,2025-02-03 06:30
Sunflorian Emblem,0.0875,2025-02-03 06:30
Nightshade Emblem,0.092,2025-02-03 06:30
Sunflower,0.001,2025-02-03 06:45
Potato,0.001375,2025-02-03 06:45
Pumpkin,0.00160471,2025-02-03 06:45
Carrot,0.00344995,2025-02-03 06:45
Cabbage,0.005,2025-02-03 06:45
Beetroot,0.0159,2025-02-03 06:45
Cauliflower,0.01706667,2025-02-03 06:45
Parsnip,0.015,2025-02-03 06:45
Radish,0.069,2025-02-03 06:45
Wheat,0.1026208,2025-02-03 06:45
Kale,0.103598,2025-02-03 06:45
Apple,0.06779667,2025-02-03 06:45
Blueberry,0.053748,2025-02-03 06:45
Orange,0.054652,2025-02-03 06:45
Eggplant,0.035059,2025-02-03 06:45
Corn,0.0658,2025-02-03 06:45
Banana,0.05884,2025-02-03 06:45
Soybean,0.01426493,2025-02-03 06:45
Grape,0.78166667,2025-02-03 06:45
Rice,0.68,2025-02-03 06:45
Olive,0.93,2025-02-03 06:45
Tomato,0.01813182,2025-02-03 06:45
Lemon,0.0271428,2025-02-03 06:45
Barley,0.0788,2025-02-03 06:45
Wood,0.032,2025-02-03 06:45
Stone,0.10171429,2025-02-03 06:45
Iron,0.52,2025-02-03 06:45
Gold,2.099962,2025-02-03 06:45
Egg,0.04623148,2025-02-03 06:45
Honey,0.316,2025-02-03 06:45
Crimstone,4.6,2025-02-03 06:45
Leather,0.38,2025-02-03 06:45
Wool,0.1783,2025-02-03 06:45
Merino Wool,0.196975,2025-02-03 06:45
Feather,0.00849968,2025-02-03 06:45
Milk,0.54833333,2025-02-03 06:45
Goblin Emblem,0.094995,2025-02-03 06:45
Bumpkin Emblem,0.1049,2025-02-03 06:45
Sunflorian Emblem,0.0875,2025-02-03 06:45
Nightshade Emblem,0.092,2025-02-03 06:45
Sunflower,0.001,2025-02-03 07:15
Potato,0.001375,2025-02-03 07:15
Pumpkin,0.00168482,2025-02-03 07:15
Carrot,0.0037,2025-02-03 07:15
Cabbage,0.005,2025-02-03 07:15
Beetroot,0.01585,2025-02-03 07:15
Cauliflower,0.01703,2025-02-03 07:15
Parsnip,0.0144,2025-02-03 07:15
Radish,0.06759155,2025-02-03 07:15
Wheat,0.102618,2025-02-03 07:15
Kale,0.10376871,2025-02-03 07:15
Apple,0.065,2025-02-03 07:15
Blueberry,0.053748,2025-02-03 07:15
Orange,0.054652,2025-02-03 07:15
Eggplant,0.035065,2025-02-03 07:15
Corn,0.06906087,2025-02-03 07:15
Banana,0.0588375,2025-02-03 07:15
Soybean,0.013999,2025-02-03 07:15
Grape,0.78164,2025-02-03 07:15
Rice,0.704,2025-02-03 07:15
Olive,0.93,2025-02-03 07:15
Tomato,0.018592,2025-02-03 07:15
Lemon,0.0271428,2025-02-03 07:15
Barley,0.077691,2025-02-03 07:15
Wood,0.032,2025-02-03 07:15
Stone,0.10526167,2025-02-03 07:15
Iron,0.5199,2025-02-03 07:15
Gold,2.09992857,2025-02-03 07:15
Egg,0.04642,2025-02-03 07:15
Honey,0.316,2025-02-03 07:15
Crimstone,4.599,2025-02-03 07:15
Leather,0.38,2025-02-03 07:15
Wool,0.1783,2025-02-03 07:15
Merino Wool,0.19697,2025-02-03 07:15
Feather,0.008498,2025-02-03 07:15
Milk,0.54833333,2025-02-03 07:15
Goblin Emblem,0.094995,2025-02-03 07:15
Bumpkin Emblem,0.1049,2025-02-03 07:15
Sunflorian Emblem,0.0875,2025-02-03 07:15
Nightshade Emblem,0.092,2025-02-03 07:15
Sunflower,0.001,2025-02-03 07:45
Potato,0.001375,2025-02-03 07:45
Pumpkin,0.00179,2025-02-03 07:45
Carrot,0.0037,2025-02-03 07:45
Cabbage,0.005,2025-02-03 07:45
Beetroot,0.0155,2025-02-03 07:45
Cauliflower,0.01703,2025-02-03 07:45
Parsnip,0.01499,2025-02-03 07:45
Radish,0.06758929,2025-02-03 07:45
Wheat,0.10261,2025-02-03 07:45
Kale,0.10376833,2025-02-03 07:45
Apple,0.06785714,2025-02-03 07:45
Blueberry,0.053748,2025-02-03 07:45
Orange,0.054644,2025-02-03 07:45
Eggplant,0.032799,2025-02-03 07:45
Corn,0.069,2025-02-03 07:45
Banana,0.05877698,2025-02-03 07:45
Soybean,0.01389371,2025-02-03 07:45
Grape,0.78164,2025-02-03 07:45
Rice,0.704,2025-02-03 07:45
Olive,0.93,2025-02-03 07:45
Tomato,0.018592,2025-02-03 07:45
Lemon,0.0271428,2025-02-03 07:45
Barley,0.0775,2025-02-03 07:45
Wood,0.032,2025-02-03 07:45
Stone,0.10526121,2025-02-03 07:45
Iron,0.519666,2025-02-03 07:45
Gold,2.09981818,2025-02-03 07:45
Egg,0.04642,2025-02-03 07:45
Honey,0.3166,2025-02-03 07:45
Crimstone,4.5986,2025-02-03 07:45
Leather,0.375,2025-02-03 07:45
Wool,0.1783,2025-02-03 07:45
Merino Wool,0.19697,2025-02-03 07:45
Feather,0.008498,2025-02-03 07:45
Milk,0.54833333,2025-02-03 07:45
Goblin Emblem,0.094995,2025-02-03 07:45
Bumpkin Emblem,0.1049,2025-02-03 07:45
Sunflorian Emblem,0.0875,2025-02-03 07:45
Nightshade Emblem,0.092,2025-02-03 07:45
Sunflower,0.00099995,2025-02-03 08:00
Potato,0.0013748,2025-02-03 08:00
Pumpkin,0.00179745,2025-02-03 08:00
Carrot,0.0037,2025-02-03 08:00
Cabbage,0.005,2025-02-03 08:00
Beetroot,0.0155,2025-02-03 08:00
Cauliflower,0.0170296,2025-02-03 08:00
Parsnip,0.01498889,2025-02-03 08:00
Radish,0.06758929,2025-02-03 08:00
Wheat,0.10257284,2025-02-03 08:00
Kale,0.10376832,2025-02-03 08:00
Apple,0.0675,2025-02-03 08:00
Blueberry,0.05374545,2025-02-03 08:00
Orange,0.054644,2025-02-03 08:00
Eggplant,0.036,2025-02-03 08:00
Corn,0.06899813,2025-02-03 08:00
Banana,0.05877698,2025-02-03 08:00
Soybean,0.013848,2025-02-03 08:00
Grape,0.78164,2025-02-03 08:00
Rice,0.704,2025-02-03 08:00
Olive,0.93,2025-02-03 08:00
Tomato,0.018592,2025-02-03 08:00
Lemon,0.0271428,2025-02-03 08:00
Barley,0.0775,2025-02-03 08:00
Wood,0.0332184,2025-02-03 08:00
Stone,0.10526105,2025-02-03 08:00
Iron,0.51966,2025-02-03 08:00
Gold,2.0998,2025-02-03 08:00
Egg,0.04641837,2025-02-03 08:00
Honey,0.3166,2025-02-03 08:00
Crimstone,4.56666667,2025-02-03 08:00
Leather,0.375,2025-02-03 08:00
Wool,0.1783,2025-02-03 08:00
Merino Wool,0.19697,2025-02-03 08:00
Feather,0.008498,2025-02-03 08:00
Milk,0.5484,2025-02-03 08:00
Goblin Emblem,0.094995,2025-02-03 08:00
Bumpkin Emblem,0.1049,2025-02-03 08:00
Sunflorian Emblem,0.0875,2025-02-03 08:00
Nightshade Emblem,0.092,2025-02-03 08:00
Sunflower,0.001,2025-02-03 08:30
Potato,0.00137475,2025-02-03 08:30
Pumpkin,0.0017974,2025-02-03 08:30
Carrot,0.0037,2025-02-03 08:30
Cabbage,0.0049992,2025-02-03 08:30
Beetroot,0.0155,2025-02-03 08:30
Cauliflower,0.01694,2025-02-03 08:30
Parsnip,0.01498837,2025-02-03 08:30
Radish,0.068998,2025-02-03 08:30
Wheat,0.1024609,2025-02-03 08:30
Kale,0.10376486,2025-02-03 08:30
Apple,0.0674,2025-02-03 08:30
Blueberry,0.053745,2025-02-03 08:30
Orange,0.054652,2025-02-03 08:30
Eggplant,0.036,2025-02-03 08:30
Corn,0.06875,2025-02-03 08:30
Banana,0.0587765,2025-02-03 08:30
Soybean,0.01379,2025-02-03 08:30
Grape,0.78164,2025-02-03 08:30
Rice,0.7,2025-02-03 08:30
Olive,0.93,2025-02-03 08:30
Tomato,0.01859735,2025-02-03 08:30
Lemon,0.0272,2025-02-03 08:30
Barley,0.077,2025-02-03 08:30
Wood,0.033178,2025-02-03 08:30
Stone,0.10526228,2025-02-03 08:30
Iron,0.5199,2025-02-03 08:30
Gold,2.0998,2025-02-03 08:30
Egg,0.046418,2025-02-03 08:30
Honey,0.3166,2025-02-03 08:30
Crimstone,4.59855,2025-02-03 08:30
Leather,0.37,2025-02-03 08:30
Wool,0.17829,2025-02-03 08:30
Merino Wool,0.19666667,2025-02-03 08:30
Feather,0.008498,2025-02-03 08:30
Milk,0.5484,2025-02-03 08:30
Goblin Emblem,0.0949945,2025-02-03 08:30
Bumpkin Emblem,0.1049,2025-02-03 08:30
Sunflorian Emblem,0.0875,2025-02-03 08:30
Nightshade Emblem,0.092,2025-02-03 08:30
Sunflower,0.001,2025-02-03 08:45
Potato,0.00137475,2025-02-03 08:45
Pumpkin,0.0017974,2025-02-03 08:45
Carrot,0.0037,2025-02-03 08:45
Cabbage,0.0049992,2025-02-03 08:45
Beetroot,0.01548,2025-02-03 08:45
Cauliflower,0.01692,2025-02-03 08:45
Parsnip,0.014988,2025-02-03 08:45
Radish,0.068998,2025-02-03 08:45
Wheat,0.10245522,2025-02-03 08:45
Kale,0.10375814,2025-02-03 08:45
Apple,0.0674,2025-02-03 08:45
Blueberry,0.053745,2025-02-03 08:45
Orange,0.054652,2025-02-03 08:45
Eggplant,0.036,2025-02-03 08:45
Corn,0.06875,2025-02-03 08:45
Banana,0.0587765,2025-02-03 08:45
Soybean,0.0135,2025-02-03 08:45
Grape,0.78164,2025-02-03 08:45
Rice,0.7,2025-02-03 08:45
Olive,0.929,2025-02-03 08:45
Tomato,0.01859732,2025-02-03 08:45
Lemon,0.0272,2025-02-03 08:45
Barley,0.077,2025-02-03 08:45
Wood,0.03322,2025-02-03 08:45
Stone,0.105262,2025-02-03 08:45
Iron,0.5199,2025-02-03 08:45
Gold,2.0998,2025-02-03 08:45
Egg,0.04641455,2025-02-03 08:45
Honey,0.3166,2025-02-03 08:45
Crimstone,4.5985,2025-02-03 08:45
Leather,0.37,2025-02-03 08:45
Wool,0.1783,2025-02-03 08:45
Merino Wool,0.19666667,2025-02-03 08:45
Feather,0.0098,2025-02-03 08:45
Milk,0.54839,2025-02-03 08:45
Goblin Emblem,0.0949945,2025-02-03 08:45
Bumpkin Emblem,0.1049,2025-02-03 08:45
Sunflorian Emblem,0.0875,2025-02-03 08:45
Nightshade Emblem,0.092,2025-02-03 08:45
Sunflower,0.001,2025-02-03 09:00
Potato,0.0013745,2025-02-03 09:00
Pumpkin,0.00179734,2025-02-03 09:00
Carrot,0.0037,2025-02-03 09:00
Cabbage,0.0049989,2025-02-03 09:00
Beetroot,0.01547975,2025-02-03 09:00
Cauliflower,0.016914,2025-02-03 09:00
Parsnip,0.014986,2025-02-03 09:00
Radish,0.06899565,2025-02-03 09:00
Wheat,0.10245238,2025-02-03 09:00
Kale,0.10376,2025-02-03 09:00
Apple,0.0674,2025-02-03 09:00
Blueberry,0.05372714,2025-02-03 09:00
Orange,0.05466944,2025-02-03 09:00
Eggplant,0.0359,2025-02-03 09:00
Corn,0.068747,2025-02-03 09:00
Banana,0.0587765,2025-02-03 09:00
Soybean,0.0135,2025-02-03 09:00
Grape,0.78166,2025-02-03 09:00
Rice,0.7,2025-02-03 09:00
Olive,0.934999,2025-02-03 09:00
Tomato,0.01859732,2025-02-03 09:00
Lemon,0.0272,2025-02-03 09:00
Barley,0.0774,2025-02-03 09:00
Wood,0.0332198,2025-02-03 09:00
Stone,0.1052415,2025-02-03 09:00
Iron,0.519,2025-02-03 09:00
Gold,2.0998,2025-02-03 09:00
Egg,0.046418,2025-02-03 09:00
Honey,0.3166,2025-02-03 09:00
Crimstone,4.5985,2025-02-03 09:00
Leather,0.37,2025-02-03 09:00
Wool,0.1783,2025-02-03 09:00
Merino Wool,0.19666667,2025-02-03 09:00
Feather,0.0098,2025-02-03 09:00
Milk,0.54839,2025-02-03 09:00
Goblin Emblem,0.0949945,2025-02-03 09:00
Bumpkin Emblem,0.1049,2025-02-03 09:00
Sunflorian Emblem,0.0875,2025-02-03 09:00
Nightshade Emblem,0.092,2025-02-03 09:00
Sunflower,0.001,2025-02-03 09:30
Potato,0.00137475,2025-02-03 09:30
Pumpkin,0.00177492,2025-02-03 09:30
Carrot,0.0037,2025-02-03 09:30
Cabbage,0.0049498,2025-02-03 09:30
Beetroot,0.0153224,2025-02-03 09:30
Cauliflower,0.01689,2025-02-03 09:30
Parsnip,0.01498559,2025-02-03 09:30
Radish,0.069,2025-02-03 09:30
Wheat,0.102452,2025-02-03 09:30
Kale,0.10375789,2025-02-03 09:30
Apple,0.0674,2025-02-03 09:30
Blueberry,0.053726,2025-02-03 09:30
Orange,0.05466944,2025-02-03 09:30
Eggplant,0.036,2025-02-03 09:30
Corn,0.06857143,2025-02-03 09:30
Banana,0.05876,2025-02-03 09:30
Soybean,0.01323,2025-02-03 09:30
Grape,0.78166,2025-02-03 09:30
Rice,0.7,2025-02-03 09:30
Olive,0.934999,2025-02-03 09:30
Tomato,0.01859732,2025-02-03 09:30
Lemon,0.02719,2025-02-03 09:30
Barley,0.07738,2025-02-03 09:30
Wood,0.03321798,2025-02-03 09:30
Stone,0.1048,2025-02-03 09:30
Iron,0.5199,2025-02-03 09:30
Gold,2.09976667,2025-02-03 09:30
Egg,0.046418,2025-02-03 09:30
Honey,0.3166,2025-02-03 09:30
Crimstone,4.5985,2025-02-03 09:30
Leather,0.36999,2025-02-03 09:30
Wool,0.1783,2025-02-03 09:30
Merino Wool,0.19665556,2025-02-03 09:30
Feather,0.0097975,2025-02-03 09:30
Milk,0.54837778,2025-02-03 09:30
Goblin Emblem,0.0949945,2025-02-03 09:30
Bumpkin Emblem,0.1049,2025-02-03 09:30
Sunflorian Emblem,0.0875,2025-02-03 09:30
Nightshade Emblem,0.092,2025-02-03 09:30
Sunflower,0.001,2025-02-03 09:45
Potato,0.0012,2025-02-03 09:45
Pumpkin,0.00177484,2025-02-03 09:45
Carrot,0.0037,2025-02-03 09:45
Cabbage,0.00494971,2025-02-03 09:45
Beetroot,0.0153096,2025-02-03 09:45
Cauliflower,0.016888,2025-02-03 09:45
Parsnip,0.014985,2025-02-03 09:45
Radish,0.06899091,2025-02-03 09:45
Wheat,0.10245,2025-02-03 09:45
Kale,0.10375588,2025-02-03 09:45
Apple,0.0674,2025-02-03 09:45
Blueberry,0.05372,2025-02-03 09:45
Orange,0.05466667,2025-02-03 09:45
Eggplant,0.03598987,2025-02-03 09:45
Corn,0.068568,2025-02-03 09:45
Banana,0.05875,2025-02-03 09:45
Soybean,0.013229,2025-02-03 09:45
Grape,0.78166,2025-02-03 09:45
Rice,0.704,2025-02-03 09:45
Olive,0.934999,2025-02-03 09:45
Tomato,0.01858333,2025-02-03 09:45
Lemon,0.02719,2025-02-03 09:45
Barley,0.0775,2025-02-03 09:45
Wood,0.033237,2025-02-03 09:45
Stone,0.1046,2025-02-03 09:45
Iron,0.5199,2025-02-03 09:45
Gold,2.09972,2025-02-03 09:45
Egg,0.046417,2025-02-03 09:45
Honey,0.3166,2025-02-03 09:45
Crimstone,4.5984,2025-02-03 09:45
Leather,0.36999,2025-02-03 09:45
Wool,0.1783,2025-02-03 09:45
Merino Wool,0.19665,2025-02-03 09:45
Feather,0.009795,2025-02-03 09:45
Milk,0.54838824,2025-02-03 09:45
Goblin Emblem,0.09499429,2025-02-03 09:45
Bumpkin Emblem,0.1049,2025-02-03 09:45
Sunflorian Emblem,0.0875,2025-02-03 09:45
Nightshade Emblem,0.092,2025-02-03 09:45
Sunflower,0.001,2025-02-03 10:00
Potato,0.0012,2025-02-03 10:00
Pumpkin,0.0017973,2025-02-03 10:00
Carrot,0.00369995,2025-02-03 10:00
Cabbage,0.00494971,2025-02-03 10:00
Beetroot,0.01333333,2025-02-03 10:00
Cauliflower,0.015,2025-02-03 10:00
Parsnip,0.014985,2025-02-03 10:00
Radish,0.06898727,2025-02-03 10:00
Wheat,0.10246124,2025-02-03 10:00
Kale,0.10153333,2025-02-03 10:00
Apple,0.0674,2025-02-03 10:00
Blueberry,0.05371,2025-02-03 10:00
Orange,0.05466974,2025-02-03 10:00
Eggplant,0.03333333,2025-02-03 10:00
Corn,0.068569,2025-02-03 10:00
Banana,0.05875,2025-02-03 10:00
Soybean,0.0125,2025-02-03 10:00
Grape,0.78166,2025-02-03 10:00
Rice,0.703,2025-02-03 10:00
Olive,0.934999,2025-02-03 10:00
Tomato,0.01858333,2025-02-03 10:00
Lemon,0.02719,2025-02-03 10:00
Barley,0.0775,2025-02-03 10:00
Wood,0.033238,2025-02-03 10:00
Stone,0.1048,2025-02-03 10:00
Iron,0.5199,2025-02-03 10:00
Gold,2.09975,2025-02-03 10:00
Egg,0.0464,2025-02-03 10:00
Honey,0.3166,2025-02-03 10:00
Crimstone,4.5984,2025-02-03 10:00
Leather,0.36996667,2025-02-03 10:00
Wool,0.1782,2025-02-03 10:00
Merino Wool,0.19663333,2025-02-03 10:00
Feather,0.00979375,2025-02-03 10:00
Milk,0.54837188,2025-02-03 10:00
Goblin Emblem,0.09499429,2025-02-03 10:00
Bumpkin Emblem,0.1049,2025-02-03 10:00
Sunflorian Emblem,0.0875,2025-02-03 10:00
Nightshade Emblem,0.09225,2025-02-03 10:00
Sunflower,0.001,2025-02-03 10:30
Potato,0.00137475,2025-02-03 10:30
Pumpkin,0.0017972,2025-02-03 10:30
Carrot,0.00369995,2025-02-03 10:30
Cabbage,0.004949,2025-02-03 10:30
Beetroot,0.013322,2025-02-03 10:30
Cauliflower,0.0149999,2025-02-03 10:30
Parsnip,0.014988,2025-02-03 10:30
Radish,0.068982,2025-02-03 10:30
Wheat,0.1024604,2025-02-03 10:30
Kale,0.10375,2025-02-03 10:30
Apple,0.06785357,2025-02-03 10:30
Blueberry,0.053726,2025-02-03 10:30
Orange,0.05466796,2025-02-03 10:30
Eggplant,0.036,2025-02-03 10:30
Corn,0.06874933,2025-02-03 10:30
Banana,0.0586,2025-02-03 10:30
Soybean,0.011999,2025-02-03 10:30
Grape,0.78166,2025-02-03 10:30
Rice,0.7035,2025-02-03 10:30
Olive,0.934996,2025-02-03 10:30
Tomato,0.01858333,2025-02-03 10:30
Lemon,0.0272,2025-02-03 10:30
Barley,0.0775,2025-02-03 10:30
Wood,0.0328,2025-02-03 10:30
Stone,0.104785,2025-02-03 10:30
Iron,0.51,2025-02-03 10:30
Gold,2.075,2025-02-03 10:30
Egg,0.0458944,2025-02-03 10:30
Honey,0.3166,2025-02-03 10:30
Crimstone,4.5984,2025-02-03 10:30
Leather,0.36995556,2025-02-03 10:30
Wool,0.178,2025-02-03 10:30
Merino Wool,0.19661,2025-02-03 10:30
Feather,0.00976,2025-02-03 10:30
Milk,0.54545455,2025-02-03 10:30
Goblin Emblem,0.09499429,2025-02-03 10:30
Bumpkin Emblem,0.1049,2025-02-03 10:30
Sunflorian Emblem,0.0875,2025-02-03 10:30
Nightshade Emblem,0.09225,2025-02-03 10:30
Sunflower,0.001,2025-02-03 10:45
Potato,0.0013748,2025-02-03 10:45
Pumpkin,0.0017972,2025-02-03 10:45
Carrot,0.00369995,2025-02-03 10:45
Cabbage,0.004949,2025-02-03 10:45
Beetroot,0.013322,2025-02-03 10:45
Cauliflower,0.01499922,2025-02-03 10:45
Parsnip,0.014988,2025-02-03 10:45
Radish,0.068982,2025-02-03 10:45
Wheat,0.1024605,2025-02-03 10:45
Kale,0.10374889,2025-02-03 10:45
Apple,0.06783103,2025-02-03 10:45
Blueberry,0.05,2025-02-03 10:45
Orange,0.05466796,2025-02-03 10:45
Eggplant,0.036,2025-02-03 10:45
Corn,0.06875,2025-02-03 10:45
Banana,0.0586,2025-02-03 10:45
Soybean,0.01109878,2025-02-03 10:45
Grape,0.78166,2025-02-03 10:45
Rice,0.7035,2025-02-03 10:45
Olive,0.934996,2025-02-03 10:45
Tomato,0.01865517,2025-02-03 10:45
Lemon,0.0272,2025-02-03 10:45
Barley,0.0775,2025-02-03 10:45
Wood,0.032792,2025-02-03 10:45
Stone,0.10478286,2025-02-03 10:45
Iron,0.51,2025-02-03 10:45
Gold,2.09970667,2025-02-03 10:45
Egg,0.0456,2025-02-03 10:45
Honey,0.31,2025-02-03 10:45
Crimstone,4.58,2025-02-03 10:45
Leather,0.36,2025-02-03 10:45
Wool,0.1783,2025-02-03 10:45
Merino Wool,0.19660556,2025-02-03 10:45
Feather,0.00976,2025-02-03 10:45
Milk,0.544,2025-02-03 10:45
Goblin Emblem,0.09499429,2025-02-03 10:45
Bumpkin Emblem,0.1049,2025-02-03 10:45
Sunflorian Emblem,0.0875,2025-02-03 10:45
Nightshade Emblem,0.09225,2025-02-03 10:45
Sunflower,0.001,2025-02-03 11:00
Potato,0.0013748,2025-02-03 11:00
Pumpkin,0.00179745,2025-02-03 11:00
Carrot,0.00369,2025-02-03 11:00
Cabbage,0.004949,2025-02-03 11:00
Beetroot,0.01531,2025-02-03 11:00
Cauliflower,0.01495,2025-02-03 11:00
Parsnip,0.01498667,2025-02-03 11:00
Radish,0.0625,2025-02-03 11:00
Wheat,0.10245667,2025-02-03 11:00
Kale,0.09999857,2025-02-03 11:00
Apple,0.06782889,2025-02-03 11:00
Blueberry,0.04994,2025-02-03 11:00
Orange,0.05466667,2025-02-03 11:00
Eggplant,0.036,2025-02-03 11:00
Corn,0.06875,2025-02-03 11:00
Banana,0.0586,2025-02-03 11:00
Soybean,0.011096,2025-02-03 11:00
Grape,0.78166,2025-02-03 11:00
Rice,0.7035,2025-02-03 11:00
Olive,0.934996,2025-02-03 11:00
Tomato,0.01865517,2025-02-03 11:00
Lemon,0.0272,2025-02-03 11:00
Barley,0.074467,2025-02-03 11:00
Wood,0.032795,2025-02-03 11:00
Stone,0.10478243,2025-02-03 11:00
Iron,0.51985,2025-02-03 11:00
Gold,2.09971111,2025-02-03 11:00
Egg,0.0456,2025-02-03 11:00
Honey,0.3,2025-02-03 11:00
Crimstone,4.58,2025-02-03 11:00
Leather,0.36996,2025-02-03 11:00
Wool,0.1783,2025-02-03 11:00
Merino Wool,0.196605,2025-02-03 11:00
Feather,0.00977975,2025-02-03 11:00
Milk,0.544,2025-02-03 11:00
Goblin Emblem,0.09499429,2025-02-03 11:00
Bumpkin Emblem,0.1049,2025-02-03 11:00
Sunflorian Emblem,0.0875,2025-02-03 11:00
Nightshade Emblem,0.09225,2025-02-03 11:00
Sunflower,0.00099995,2025-02-03 11:15
Potato,0.0014,2025-02-03 11:15
Pumpkin,0.00199,2025-02-03 11:15
Carrot,0.00369,2025-02-03 11:15
Cabbage,0.00494872,2025-02-03 11:15
Beetroot,0.015305,2025-02-03 11:15
Cauliflower,0.01492286,2025-02-03 11:15
Parsnip,0.01498667,2025-02-03 11:15
Radish,0.068982,2025-02-03 11:15
Wheat,0.1,2025-02-03 11:15
Kale,0.0999975,2025-02-03 11:15
