Resource,P2P (SFL),Date
Wool,0.2062,2025-01-26 17:45
Merino Wool,0.159,2025-01-26 17:45
Feather,0.00733235,2025-01-26 17:45
Milk,0.50738,2025-01-26 17:45
Goblin Emblem,0.0997,2025-01-26 17:45
Bumpkin Emblem,0.095,2025-01-26 17:45
Sunflorian Emblem,0.08725,2025-01-26 17:45
Nightshade Emblem,0.08954,2025-01-26 17:45
Sunflower,0.00094,2025-01-26 18:00
Potato,0.0012278,2025-01-26 18:00
Pumpkin,0.001304,2025-01-26 18:00
Carrot,0.002892,2025-01-26 18:00
Cabbage,0.003115,2025-01-26 18:00
Beetroot,0.0095,2025-01-26 18:00
Cauliflower,0.00897534,2025-01-26 18:00
Parsnip,0.015376,2025-01-26 18:00
Radish,0.06332,2025-01-26 18:00
Wheat,0.106,2025-01-26 18:00
Kale,0.1,2025-01-26 18:00
Apple,0.05158571,2025-01-26 18:00
Blueberry,0.04075,2025-01-26 18:00
Orange,0.04496667,2025-01-26 18:00
Eggplant,0.03292644,2025-01-26 18:00
Corn,0.0571,2025-01-26 18:00
Banana,0.05,2025-01-26 18:00
Soybean,0.005142,2025-01-26 18:00
Grape,0.776,2025-01-26 18:00
Rice,0.6899,2025-01-26 18:00
Olive,0.874,2025-01-26 18:00
Tomato,0.01792,2025-01-26 18:00
Lemon,0.0304,2025-01-26 18:00
Barley,0.0625,2025-01-26 18:00
Wood,0.031744,2025-01-26 18:00
Stone,0.09141375,2025-01-26 18:00
Iron,0.5289,2025-01-26 18:00
Gold,1.91304348,2025-01-26 18:00
Egg,0.04487,2025-01-26 18:00
Honey,0.248,2025-01-26 18:00
Crimstone,4.4,2025-01-26 18:00
Leather,0.18,2025-01-26 18:00
Wool,0.2062,2025-01-26 18:00
Merino Wool,0.159,2025-01-26 18:00
Feather,0.00733061,2025-01-26 18:00
Milk,0.50738,2025-01-26 18:00
Goblin Emblem,0.0997,2025-01-26 18:00
Bumpkin Emblem,0.095,2025-01-26 18:00
Sunflorian Emblem,0.08725,2025-01-26 18:00
Nightshade Emblem,0.08954,2025-01-26 18:00
Sunflower,0.0009398,2025-01-26 18:30
Potato,0.0012278,2025-01-26 18:30
Pumpkin,0.001304,2025-01-26 18:30
Carrot,0.002892,2025-01-26 18:30
Cabbage,0.00311467,2025-01-26 18:30
Beetroot,0.0095,2025-01-26 18:30
Cauliflower,0.008979,2025-01-26 18:30
Parsnip,0.01537518,2025-01-26 18:30
Radish,0.063,2025-01-26 18:30
Wheat,0.1059,2025-01-26 18:30
Kale,0.09999756,2025-01-26 18:30
Apple,0.051598,2025-01-26 18:30
Blueberry,0.04075,2025-01-26 18:30
Orange,0.044964,2025-01-26 18:30
Eggplant,0.03293,2025-01-26 18:30
Corn,0.0571,2025-01-26 18:30
Banana,0.05,2025-01-26 18:30
Soybean,0.005142,2025-01-26 18:30
Grape,0.7775,2025-01-26 18:30
Rice,0.68888,2025-01-26 18:30
Olive,0.874,2025-01-26 18:30
Tomato,0.01793391,2025-01-26 18:30
Lemon,0.03,2025-01-26 18:30
Barley,0.062,2025-01-26 18:30
Wood,0.0317432,2025-01-26 18:30
Stone,0.091415,2025-01-26 18:30
Iron,0.52889375,2025-01-26 18:30
Gold,1.913025,2025-01-26 18:30
Egg,0.04486,2025-01-26 18:30
Honey,0.23928571,2025-01-26 18:30
Crimstone,4.3999,2025-01-26 18:30
Leather,0.18,2025-01-26 18:30
Wool,0.2062,2025-01-26 18:30
Merino Wool,0.159,2025-01-26 18:30
Feather,0.00733,2025-01-26 18:30
Milk,0.50738,2025-01-26 18:30
Goblin Emblem,0.0997,2025-01-26 18:30
Bumpkin Emblem,0.095,2025-01-26 18:30
Sunflorian Emblem,0.08725,2025-01-26 18:30
Nightshade Emblem,0.08954,2025-01-26 18:30
Sunflower,0.0009,2025-01-26 18:45
Potato,0.00122769,2025-01-26 18:45
Pumpkin,0.001304,2025-01-26 18:45
Carrot,0.002892,2025-01-26 18:45
Cabbage,0.00311867,2025-01-26 18:45
Beetroot,0.0093,2025-01-26 18:45
Cauliflower,0.008978,2025-01-26 18:45
Parsnip,0.015375,2025-01-26 18:45
Radish,0.06299,2025-01-26 18:45
Wheat,0.1059,2025-01-26 18:45
Kale,0.1,2025-01-26 18:45
Apple,0.0505,2025-01-26 18:45
Blueberry,0.042768,2025-01-26 18:45
Orange,0.044987,2025-01-26 18:45
Eggplant,0.03292,2025-01-26 18:45
Corn,0.057,2025-01-26 18:45
Banana,0.0476,2025-01-26 18:45
Soybean,0.00505,2025-01-26 18:45
Grape,0.77768,2025-01-26 18:45
Rice,0.67,2025-01-26 18:45
Olive,0.874,2025-01-26 18:45
Tomato,0.01793391,2025-01-26 18:45
Lemon,0.0292,2025-01-26 18:45
Barley,0.062,2025-01-26 18:45
Wood,0.0317425,2025-01-26 18:45
Stone,0.09141458,2025-01-26 18:45
Iron,0.526,2025-01-26 18:45
Gold,1.91302,2025-01-26 18:45
Egg,0.04485,2025-01-26 18:45
Honey,0.23926,2025-01-26 18:45
Crimstone,4.3999,2025-01-26 18:45
Leather,0.1791,2025-01-26 18:45
Wool,0.2062,2025-01-26 18:45
Merino Wool,0.157,2025-01-26 18:45
Feather,0.007,2025-01-26 18:45
Milk,0.5073,2025-01-26 18:45
Goblin Emblem,0.0997,2025-01-26 18:45
Bumpkin Emblem,0.095,2025-01-26 18:45
Sunflorian Emblem,0.08749,2025-01-26 18:45
Nightshade Emblem,0.08954,2025-01-26 18:45
Sunflower,0.0009398,2025-01-26 19:00
Potato,0.00122769,2025-01-26 19:00
Pumpkin,0.001304,2025-01-26 19:00
Carrot,0.002892,2025-01-26 19:00
Cabbage,0.00311867,2025-01-26 19:00
Beetroot,0.0093,2025-01-26 19:00
Cauliflower,0.00897863,2025-01-26 19:00
Parsnip,0.01537222,2025-01-26 19:00
Radish,0.06454,2025-01-26 19:00
Wheat,0.1059,2025-01-26 19:00
Kale,0.1034375,2025-01-26 19:00
Apple,0.05159783,2025-01-26 19:00
Blueberry,0.04275,2025-01-26 19:00
Orange,0.044985,2025-01-26 19:00
Eggplant,0.03292,2025-01-26 19:00
Corn,0.0571,2025-01-26 19:00
Banana,0.047,2025-01-26 19:00
Soybean,0.00505,2025-01-26 19:00
Grape,0.77768,2025-01-26 19:00
Rice,0.67,2025-01-26 19:00
Olive,0.91,2025-01-26 19:00
Tomato,0.0179375,2025-01-26 19:00
Lemon,0.0292,2025-01-26 19:00
Barley,0.0624,2025-01-26 19:00
Wood,0.03159406,2025-01-26 19:00
Stone,0.09141364,2025-01-26 19:00
Iron,0.526,2025-01-26 19:00
Gold,1.913025,2025-01-26 19:00
Egg,0.04475,2025-01-26 19:00
Honey,0.23926667,2025-01-26 19:00
Crimstone,4.3998,2025-01-26 19:00
Leather,0.1791,2025-01-26 19:00
Wool,0.2062,2025-01-26 19:00
Merino Wool,0.157,2025-01-26 19:00
Feather,0.007,2025-01-26 19:00
Milk,0.507398,2025-01-26 19:00
Goblin Emblem,0.0976,2025-01-26 19:00
Bumpkin Emblem,0.095,2025-01-26 19:00
Sunflorian Emblem,0.08749,2025-01-26 19:00
Nightshade Emblem,0.08954,2025-01-26 19:00
Sunflower,0.00093948,2025-01-26 19:15
Potato,0.00122733,2025-01-26 19:15
Pumpkin,0.001304,2025-01-26 19:15
Carrot,0.0028465,2025-01-26 19:15
Cabbage,0.00311867,2025-01-26 19:15
Beetroot,0.0093,2025-01-26 19:15
Cauliflower,0.00897731,2025-01-26 19:15
Parsnip,0.0154194,2025-01-26 19:15
Radish,0.06454,2025-01-26 19:15
Wheat,0.10720581,2025-01-26 19:15
Kale,0.10343387,2025-01-26 19:15
Apple,0.05159783,2025-01-26 19:15
Blueberry,0.042745,2025-01-26 19:15
Orange,0.04498421,2025-01-26 19:15
Eggplant,0.032686,2025-01-26 19:15
Corn,0.057099,2025-01-26 19:15
Banana,0.05,2025-01-26 19:15
Soybean,0.00505,2025-01-26 19:15
Grape,0.776,2025-01-26 19:15
Rice,0.664,2025-01-26 19:15
Olive,0.91,2025-01-26 19:15
Tomato,0.01793,2025-01-26 19:15
Lemon,0.02919706,2025-01-26 19:15
Barley,0.0624,2025-01-26 19:15
Wood,0.03175,2025-01-26 19:15
Stone,0.09141333,2025-01-26 19:15
Iron,0.526,2025-01-26 19:15
Gold,1.91302,2025-01-26 19:15
Egg,0.044854,2025-01-26 19:15
Honey,0.23925455,2025-01-26 19:15
Crimstone,4.375,2025-01-26 19:15
Leather,0.1791,2025-01-26 19:15
Wool,0.2099,2025-01-26 19:15
Merino Wool,0.157,2025-01-26 19:15
Feather,0.007,2025-01-26 19:15
Milk,0.507396,2025-01-26 19:15
Goblin Emblem,0.0976,2025-01-26 19:15
Bumpkin Emblem,0.095,2025-01-26 19:15
Sunflorian Emblem,0.08749,2025-01-26 19:15
Nightshade Emblem,0.08954,2025-01-26 19:15
Sunflower,0.0009393,2025-01-26 19:45
Potato,0.0012273,2025-01-26 19:45
Pumpkin,0.001304,2025-01-26 19:45
Carrot,0.0028465,2025-01-26 19:45
Cabbage,0.003118,2025-01-26 19:45
Beetroot,0.0093,2025-01-26 19:45
Cauliflower,0.008978,2025-01-26 19:45
Parsnip,0.015418,2025-01-26 19:45
Radish,0.06454,2025-01-26 19:45
Wheat,0.10789492,2025-01-26 19:45
Kale,0.10343387,2025-01-26 19:45
Apple,0.05158333,2025-01-26 19:45
Blueberry,0.04274286,2025-01-26 19:45
Orange,0.04498333,2025-01-26 19:45
Eggplant,0.03291991,2025-01-26 19:45
Corn,0.0571,2025-01-26 19:45
Banana,0.05,2025-01-26 19:45
Soybean,0.00505,2025-01-26 19:45
Grape,0.77767,2025-01-26 19:45
Rice,0.67,2025-01-26 19:45
Olive,0.91,2025-01-26 19:45
Tomato,0.01793,2025-01-26 19:45
Lemon,0.0304,2025-01-26 19:45
Barley,0.0624,2025-01-26 19:45
Wood,0.03175,2025-01-26 19:45
Stone,0.0875,2025-01-26 19:45
Iron,0.526,2025-01-26 19:45
Gold,1.9130125,2025-01-26 19:45
Egg,0.04486741,2025-01-26 19:45
Honey,0.238,2025-01-26 19:45
Crimstone,4.3999,2025-01-26 19:45
Leather,0.1791,2025-01-26 19:45
Wool,0.2234,2025-01-26 19:45
Merino Wool,0.157,2025-01-26 19:45
Feather,0.007,2025-01-26 19:45
Milk,0.5181,2025-01-26 19:45
Goblin Emblem,0.0975995,2025-01-26 19:45
Bumpkin Emblem,0.095,2025-01-26 19:45
Sunflorian Emblem,0.08749412,2025-01-26 19:45
Nightshade Emblem,0.08954,2025-01-26 19:45
Sunflower,0.0009385,2025-01-26 20:00
Potato,0.001227,2025-01-26 20:00
Pumpkin,0.001303,2025-01-26 20:00
Carrot,0.002899,2025-01-26 20:00
Cabbage,0.0034,2025-01-26 20:00
Beetroot,0.0093,2025-01-26 20:00
Cauliflower,0.00999896,2025-01-26 20:00
Parsnip,0.01590909,2025-01-26 20:00
Radish,0.06453833,2025-01-26 20:00
Wheat,0.10555556,2025-01-26 20:00
Kale,0.10343,2025-01-26 20:00
Apple,0.05158333,2025-01-26 20:00
Blueberry,0.04274286,2025-01-26 20:00
Orange,0.04498,2025-01-26 20:00
Eggplant,0.032915,2025-01-26 20:00
Corn,0.057095,2025-01-26 20:00
Banana,0.05,2025-01-26 20:00
Soybean,0.005048,2025-01-26 20:00
Grape,0.77767,2025-01-26 20:00
Rice,0.67,2025-01-26 20:00
Olive,0.91,2025-01-26 20:00
Tomato,0.01792,2025-01-26 20:00
Lemon,0.0304,2025-01-26 20:00
Barley,0.0622,2025-01-26 20:00
Wood,0.031842,2025-01-26 20:00
Stone,0.08545455,2025-01-26 20:00
Iron,0.526,2025-01-26 20:00
Gold,1.913,2025-01-26 20:00
Egg,0.04485917,2025-01-26 20:00
Honey,0.238,2025-01-26 20:00
Crimstone,4.39988,2025-01-26 20:00
Leather,0.1791,2025-01-26 20:00
Wool,0.22326667,2025-01-26 20:00
Merino Wool,0.157,2025-01-26 20:00
Feather,0.00732878,2025-01-26 20:00
Milk,0.518,2025-01-26 20:00
Goblin Emblem,0.0975995,2025-01-26 20:00
Bumpkin Emblem,0.095,2025-01-26 20:00
Sunflorian Emblem,0.08749412,2025-01-26 20:00
Nightshade Emblem,0.08954,2025-01-26 20:00
Sunflower,0.0009385,2025-01-26 20:15
Potato,0.0012273,2025-01-26 20:15
Pumpkin,0.0013028,2025-01-26 20:15
Carrot,0.00294973,2025-01-26 20:15
Cabbage,0.0034,2025-01-26 20:15
Beetroot,0.0093,2025-01-26 20:15
Cauliflower,0.009998,2025-01-26 20:15
Parsnip,0.01675676,2025-01-26 20:15
Radish,0.06453958,2025-01-26 20:15
Wheat,0.10555195,2025-01-26 20:15
Kale,0.11,2025-01-26 20:15
Apple,0.05136,2025-01-26 20:15
Blueberry,0.04276909,2025-01-26 20:15
Orange,0.04249783,2025-01-26 20:15
Eggplant,0.03283438,2025-01-26 20:15
Corn,0.057,2025-01-26 20:15
Banana,0.049999,2025-01-26 20:15
Soybean,0.00504791,2025-01-26 20:15
Grape,0.77767,2025-01-26 20:15
Rice,0.67,2025-01-26 20:15
Olive,0.909999,2025-01-26 20:15
Tomato,0.01792,2025-01-26 20:15
Lemon,0.03039348,2025-01-26 20:15
Barley,0.06239667,2025-01-26 20:15
Wood,0.03184,2025-01-26 20:15
Stone,0.08545368,2025-01-26 20:15
Iron,0.52599,2025-01-26 20:15
Gold,1.91297333,2025-01-26 20:15
Egg,0.04446,2025-01-26 20:15
Honey,0.23458,2025-01-26 20:15
Crimstone,4.5,2025-01-26 20:15
Leather,0.1791,2025-01-26 20:15
Wool,0.22326667,2025-01-26 20:15
Merino Wool,0.157,2025-01-26 20:15
Feather,0.00732868,2025-01-26 20:15
Milk,0.51815,2025-01-26 20:15
Goblin Emblem,0.095985,2025-01-26 20:15
Bumpkin Emblem,0.095,2025-01-26 20:15
Sunflorian Emblem,0.08704762,2025-01-26 20:15
Nightshade Emblem,0.08954,2025-01-26 20:15
Sunflower,0.000938,2025-01-26 20:45
Potato,0.001227,2025-01-26 20:45
Pumpkin,0.001303,2025-01-26 20:45
Carrot,0.00294994,2025-01-26 20:45
Cabbage,0.0034,2025-01-26 20:45
Beetroot,0.00927309,2025-01-26 20:45
Cauliflower,0.009996,2025-01-26 20:45
Parsnip,0.01942879,2025-01-26 20:45
Radish,0.06454,2025-01-26 20:45
Wheat,0.10555195,2025-01-26 20:45
Kale,0.11,2025-01-26 20:45
Apple,0.051359,2025-01-26 20:45
Blueberry,0.042764,2025-01-26 20:45
Orange,0.04249783,2025-01-26 20:45
Eggplant,0.032915,2025-01-26 20:45
Corn,0.057,2025-01-26 20:45
Banana,0.04999143,2025-01-26 20:45
Soybean,0.005,2025-01-26 20:45
Grape,0.77768,2025-01-26 20:45
Rice,0.66,2025-01-26 20:45
Olive,0.909999,2025-01-26 20:45
Tomato,0.01791875,2025-01-26 20:45
Lemon,0.03038,2025-01-26 20:45
Barley,0.06238,2025-01-26 20:45
Wood,0.03184,2025-01-26 20:45
Stone,0.091415,2025-01-26 20:45
Iron,0.52166667,2025-01-26 20:45
Gold,1.91301667,2025-01-26 20:45
Egg,0.04446,2025-01-26 20:45
Honey,0.23730833,2025-01-26 20:45
Crimstone,4.5,2025-01-26 20:45
Leather,0.175,2025-01-26 20:45
Wool,0.22326,2025-01-26 20:45
Merino Wool,0.157,2025-01-26 20:45
Feather,0.00732868,2025-01-26 20:45
Milk,0.51813,2025-01-26 20:45
Goblin Emblem,0.095985,2025-01-26 20:45
Bumpkin Emblem,0.095,2025-01-26 20:45
Sunflorian Emblem,0.08704762,2025-01-26 20:45
Nightshade Emblem,0.08954,2025-01-26 20:45
Sunflower,0.00093845,2025-01-26 21:00
Potato,0.001227,2025-01-26 21:00
Pumpkin,0.00130279,2025-01-26 21:00
Carrot,0.00294994,2025-01-26 21:00
Cabbage,0.0034,2025-01-26 21:00
Beetroot,0.0095,2025-01-26 21:00
Cauliflower,0.009996,2025-01-26 21:00
Parsnip,0.0219732,2025-01-26 21:00
Radish,0.06466667,2025-01-26 21:00
Wheat,0.10789505,2025-01-26 21:00
Kale,0.11,2025-01-26 21:00
Apple,0.051,2025-01-26 21:00
Blueberry,0.042764,2025-01-26 21:00
Orange,0.04249286,2025-01-26 21:00
Eggplant,0.03349057,2025-01-26 21:00
Corn,0.057,2025-01-26 21:00
Banana,0.04999143,2025-01-26 21:00
Soybean,0.005,2025-01-26 21:00
Grape,0.77769,2025-01-26 21:00
Rice,0.64,2025-01-26 21:00
Olive,0.909999,2025-01-26 21:00
Tomato,0.01791833,2025-01-26 21:00
Lemon,0.03037333,2025-01-26 21:00
Barley,0.06,2025-01-26 21:00
Wood,0.031844,2025-01-26 21:00
Stone,0.091408,2025-01-26 21:00
Iron,0.517,2025-01-26 21:00
Gold,1.913025,2025-01-26 21:00
Egg,0.04446,2025-01-26 21:00
Honey,0.2373,2025-01-26 21:00
Crimstone,4.5,2025-01-26 21:00
Leather,0.175,2025-01-26 21:00
Wool,0.22326,2025-01-26 21:00
Merino Wool,0.157,2025-01-26 21:00
Feather,0.00732868,2025-01-26 21:00
Milk,0.51813,2025-01-26 21:00
Goblin Emblem,0.095985,2025-01-26 21:00
Bumpkin Emblem,0.095,2025-01-26 21:00
Sunflorian Emblem,0.08704762,2025-01-26 21:00
Nightshade Emblem,0.08954,2025-01-26 21:00
Sunflower,0.0009375,2025-01-26 21:15
Potato,0.00122674,2025-01-26 21:15
Pumpkin,0.00130279,2025-01-26 21:15
Carrot,0.00297135,2025-01-26 21:15
Cabbage,0.00332754,2025-01-26 21:15
Beetroot,0.0095,2025-01-26 21:15
Cauliflower,0.009,2025-01-26 21:15
Parsnip,0.022187,2025-01-26 21:15
Radish,0.06471818,2025-01-26 21:15
Wheat,0.108,2025-01-26 21:15
Kale,0.1095,2025-01-26 21:15
Apple,0.051,2025-01-26 21:15
Blueberry,0.042769,2025-01-26 21:15
Orange,0.04248732,2025-01-26 21:15
Eggplant,0.0339999,2025-01-26 21:15
Corn,0.057,2025-01-26 21:15
Banana,0.04998,2025-01-26 21:15
Soybean,0.00505,2025-01-26 21:15
Grape,0.778,2025-01-26 21:15
Rice,0.66,2025-01-26 21:15
Olive,0.909999,2025-01-26 21:15
Tomato,0.017915,2025-01-26 21:15
Lemon,0.03036,2025-01-26 21:15
Barley,0.0623,2025-01-26 21:15
Wood,0.031841,2025-01-26 21:15
Stone,0.091404,2025-01-26 21:15
Iron,0.5168,2025-01-26 21:15
Gold,1.91249583,2025-01-26 21:15
Egg,0.04445,2025-01-26 21:15
Honey,0.2373,2025-01-26 21:15
Crimstone,4.475,2025-01-26 21:15
Leather,0.17425,2025-01-26 21:15
Wool,0.22326,2025-01-26 21:15
Merino Wool,0.157,2025-01-26 21:15
Feather,0.007328,2025-01-26 21:15
Milk,0.515265,2025-01-26 21:15
Goblin Emblem,0.095985,2025-01-26 21:15
Bumpkin Emblem,0.09786325,2025-01-26 21:15
Sunflorian Emblem,0.08704762,2025-01-26 21:15
Nightshade Emblem,0.08954,2025-01-26 21:15
Sunflower,0.0009375,2025-01-26 21:45
Potato,0.00122674,2025-01-26 21:45
Pumpkin,0.00130279,2025-01-26 21:45
Carrot,0.002971,2025-01-26 21:45
Cabbage,0.0034,2025-01-26 21:45
Beetroot,0.00954,2025-01-26 21:45
Cauliflower,0.009995,2025-01-26 21:45
Parsnip,0.022,2025-01-26 21:45
Radish,0.064718,2025-01-26 21:45
Wheat,0.108,2025-01-26 21:45
Kale,0.10999,2025-01-26 21:45
Apple,0.051,2025-01-26 21:45
Blueberry,0.042769,2025-01-26 21:45
Orange,0.04248732,2025-01-26 21:45
Eggplant,0.033995,2025-01-26 21:45
Corn,0.057,2025-01-26 21:45
Banana,0.05,2025-01-26 21:45
Soybean,0.0052,2025-01-26 21:45
Grape,0.778,2025-01-26 21:45
Rice,0.66,2025-01-26 21:45
Olive,0.909998,2025-01-26 21:45
Tomato,0.01791282,2025-01-26 21:45
Lemon,0.030359,2025-01-26 21:45
Barley,0.0624,2025-01-26 21:45
Wood,0.03184,2025-01-26 21:45
Stone,0.0914035,2025-01-26 21:45
Iron,0.5168,2025-01-26 21:45
Gold,1.91249583,2025-01-26 21:45
Egg,0.04446,2025-01-26 21:45
Honey,0.23928,2025-01-26 21:45
Crimstone,4.498,2025-01-26 21:45
Leather,0.17428,2025-01-26 21:45
Wool,0.2232,2025-01-26 21:45
Merino Wool,0.157,2025-01-26 21:45
Feather,0.007325,2025-01-26 21:45
Milk,0.51817,2025-01-26 21:45
Goblin Emblem,0.095985,2025-01-26 21:45
Bumpkin Emblem,0.097863,2025-01-26 21:45
Sunflorian Emblem,0.08704762,2025-01-26 21:45
Nightshade Emblem,0.08954,2025-01-26 21:45
Sunflower,0.000938,2025-01-26 22:00
Potato,0.00122674,2025-01-26 22:00
Pumpkin,0.001302,2025-01-26 22:00
Carrot,0.0029713,2025-01-26 22:00
Cabbage,0.003375,2025-01-26 22:00
Beetroot,0.01,2025-01-26 22:00
Cauliflower,0.009995,2025-01-26 22:00
Parsnip,0.022186,2025-01-26 22:00
Radish,0.064718,2025-01-26 22:00
Wheat,0.108,2025-01-26 22:00
Kale,0.1095,2025-01-26 22:00
Apple,0.051,2025-01-26 22:00
Blueberry,0.042769,2025-01-26 22:00
Orange,0.042485,2025-01-26 22:00
Eggplant,0.0331,2025-01-26 22:00
Corn,0.057,2025-01-26 22:00
Banana,0.0496,2025-01-26 22:00
Soybean,0.0052,2025-01-26 22:00
Grape,0.778,2025-01-26 22:00
Rice,0.66,2025-01-26 22:00
Olive,0.909998,2025-01-26 22:00
Tomato,0.01790909,2025-01-26 22:00
Lemon,0.030378,2025-01-26 22:00
Barley,0.062,2025-01-26 22:00
Wood,0.03184,2025-01-26 22:00
Stone,0.0914035,2025-01-26 22:00
Iron,0.51666667,2025-01-26 22:00
Gold,1.91248,2025-01-26 22:00
Egg,0.04442857,2025-01-26 22:00
Honey,0.2488,2025-01-26 22:00
Crimstone,4.5,2025-01-26 22:00
Leather,0.17428,2025-01-26 22:00
Wool,0.22222222,2025-01-26 22:00
Merino Wool,0.157,2025-01-26 22:00
Feather,0.00732,2025-01-26 22:00
Milk,0.52,2025-01-26 22:00
Goblin Emblem,0.095985,2025-01-26 22:00
Bumpkin Emblem,0.097863,2025-01-26 22:00
Sunflorian Emblem,0.08704762,2025-01-26 22:00
Nightshade Emblem,0.08956,2025-01-26 22:00
Sunflower,0.0009382,2025-01-26 22:15
Potato,0.00122646,2025-01-26 22:15
Pumpkin,0.00130277,2025-01-26 22:15
Carrot,0.00297075,2025-01-26 22:15
Cabbage,0.00333333,2025-01-26 22:15
Beetroot,0.01,2025-01-26 22:15
Cauliflower,0.009995,2025-01-26 22:15
Parsnip,0.02218,2025-01-26 22:15
Radish,0.06153333,2025-01-26 22:15
Wheat,0.108,2025-01-26 22:15
Kale,0.10949333,2025-01-26 22:15
Apple,0.051,2025-01-26 22:15
Blueberry,0.04276364,2025-01-26 22:15
Orange,0.04247333,2025-01-26 22:15
Eggplant,0.033,2025-01-26 22:15
Corn,0.057,2025-01-26 22:15
Banana,0.04934,2025-01-26 22:15
Soybean,0.0052,2025-01-26 22:15
Grape,0.77992,2025-01-26 22:15
Rice,0.67,2025-01-26 22:15
Olive,0.9,2025-01-26 22:15
Tomato,0.0179,2025-01-26 22:15
Lemon,0.03036471,2025-01-26 22:15
Barley,0.062,2025-01-26 22:15
Wood,0.0318396,2025-01-26 22:15
Stone,0.09133333,2025-01-26 22:15
Iron,0.5168,2025-01-26 22:15
Gold,1.92305652,2025-01-26 22:15
Egg,0.04445921,2025-01-26 22:15
Honey,0.2483,2025-01-26 22:15
Crimstone,4.49,2025-01-26 22:15
Leather,0.17428571,2025-01-26 22:15
Wool,0.22325904,2025-01-26 22:15
Merino Wool,0.1565,2025-01-26 22:15
Feather,0.00732,2025-01-26 22:15
Milk,0.52,2025-01-26 22:15
Goblin Emblem,0.09595,2025-01-26 22:15
Bumpkin Emblem,0.097863,2025-01-26 22:15
Sunflorian Emblem,0.08704762,2025-01-26 22:15
Nightshade Emblem,0.08956,2025-01-26 22:15
Sunflower,0.00093814,2025-01-26 22:45
Potato,0.00122639,2025-01-26 22:45
Pumpkin,0.0013025,2025-01-26 22:45
Carrot,0.00297075,2025-01-26 22:45
Cabbage,0.00333333,2025-01-26 22:45
Beetroot,0.01,2025-01-26 22:45
Cauliflower,0.009995,2025-01-26 22:45
Parsnip,0.022,2025-01-26 22:45
Radish,0.06472,2025-01-26 22:45
Wheat,0.10866667,2025-01-26 22:45
Kale,0.10949333,2025-01-26 22:45
Apple,0.051,2025-01-26 22:45
Blueberry,0.04276333,2025-01-26 22:45
Orange,0.04247143,2025-01-26 22:45
Eggplant,0.033,2025-01-26 22:45
Corn,0.05699712,2025-01-26 22:45
Banana,0.04935,2025-01-26 22:45
Soybean,0.0052,2025-01-26 22:45
Grape,0.76,2025-01-26 22:45
Rice,0.67,2025-01-26 22:45
Olive,0.9,2025-01-26 22:45
Tomato,0.0179,2025-01-26 22:45
Lemon,0.030358,2025-01-26 22:45
Barley,0.062,2025-01-26 22:45
Wood,0.03183932,2025-01-26 22:45
Stone,0.0914035,2025-01-26 22:45
Iron,0.5166,2025-01-26 22:45
Gold,1.923025,2025-01-26 22:45
Egg,0.04305,2025-01-26 22:45
Honey,0.2483,2025-01-26 22:45
Crimstone,4.53,2025-01-26 22:45
Leather,0.17428571,2025-01-26 22:45
Wool,0.223256,2025-01-26 22:45
Merino Wool,0.1565,2025-01-26 22:45
Feather,0.00720721,2025-01-26 22:45
Milk,0.54,2025-01-26 22:45
Goblin Emblem,0.09595,2025-01-26 22:45
Bumpkin Emblem,0.097863,2025-01-26 22:45
Sunflorian Emblem,0.08704762,2025-01-26 22:45
Nightshade Emblem,0.08956,2025-01-26 22:45
Sunflower,0.00093813,2025-01-26 23:00
Potato,0.0012263,2025-01-26 23:00
Pumpkin,0.0013025,2025-01-26 23:00
Carrot,0.00297075,2025-01-26 23:00
Cabbage,0.00333333,2025-01-26 23:00
Beetroot,0.009996,2025-01-26 23:00
Cauliflower,0.0099778,2025-01-26 23:00
Parsnip,0.021625,2025-01-26 23:00
Radish,0.06461533,2025-01-26 23:00
Wheat,0.109955,2025-01-26 23:00
Kale,0.109,2025-01-26 23:00
Apple,0.051,2025-01-26 23:00
Blueberry,0.042763,2025-01-26 23:00
Orange,0.04247917,2025-01-26 23:00
Eggplant,0.03299467,2025-01-26 23:00
Corn,0.056997,2025-01-26 23:00
Banana,0.049,2025-01-26 23:00
Soybean,0.00557,2025-01-26 23:00
Grape,0.759995,2025-01-26 23:00
Rice,0.66,2025-01-26 23:00
Olive,0.899,2025-01-26 23:00
Tomato,0.0179,2025-01-26 23:00
Lemon,0.030376,2025-01-26 23:00
Barley,0.0625,2025-01-26 23:00
Wood,0.0318,2025-01-26 23:00
Stone,0.0890411,2025-01-26 23:00
Iron,0.51621429,2025-01-26 23:00
Gold,1.92305,2025-01-26 23:00
Egg,0.04425,2025-01-26 23:00
Honey,0.2483,2025-01-26 23:00
Crimstone,4.53,2025-01-26 23:00
Leather,0.17428571,2025-01-26 23:00
Wool,0.22325,2025-01-26 23:00
Merino Wool,0.1565,2025-01-26 23:00
Feather,0.007,2025-01-26 23:00
Milk,0.54,2025-01-26 23:00
Goblin Emblem,0.09595,2025-01-26 23:00
Bumpkin Emblem,0.097863,2025-01-26 23:00
Sunflorian Emblem,0.08704762,2025-01-26 23:00
Nightshade Emblem,0.08956,2025-01-26 23:00
Sunflower,0.000936,2025-01-26 23:15
Potato,0.00122445,2025-01-26 23:15
Pumpkin,0.001302,2025-01-26 23:15
Carrot,0.00296952,2025-01-26 23:15
